species,ANI26401,ANG65538,SBO07726,YP_009253942,YP_009252254,ANB43610,AKT72642,AIJ28621,NP_733857,NP_064160,AAF80111,AAF16520,AAC58687,AAB66388,AMO64740,AKZ18144,YP_009230161,YP_009229846,YP_009227263,AMB66138,AMB65994,AMB16939,AMB15810,ALX81095,YP_438136,AJT58581,AJG04899,ALB06101,ALB06099,YP_009176907,YP_009173887,ALF03278,YP_009179299,AJG42938,AGG16071,Q2HRD0,YP_009137478,AIL27699,YP_004936030,AKP92777,AKE44231,Q69025,Q6UDK1,O36363,P52367,P24907,BAP00709,YP_009118399,AIA82756,YP_073778,AJE29648,AJD79498,AIN81109,AIN81107,AIA09524,YP_009054933,AIQ80750,YP_009052018,YP_004940227,YP_009041990,YP_009044396,AHH02047,AHM96371,YP_009011017,AGY30688,AHA93360,YP_004940081,NP_047983,CCE57390,AFM85236,AFM85234,AFK85012,AFK85010,YP_004207849,YP_003933809,YP_003662494,YP_182359,YP_164473,NP_077443,NP_073324,NP_066862,AFK83885,ABH05845,AEW46233,AEM72555,AEI00235,AEA39187,ADY80543,AAM89282,AAM89279,ADY05325,ADY05323,ADY05321,ADY05320,ADY05319,ADY05318,ADY05317,ADY05314,ADY05311,AAM89278,ADK70918,AAN35123,ADM52140,BAI22795,AAM62282,ADE62355,ABN49965,ABN49966,ABN49957,ABO40787,ABO40783,ABO40780,ABO40775,AAG13396,AAD55134,ACX70157,AAO12315,AAK00812,AAT79466,BAH57334,AAP42119,AAP42117,ABI21851,AAS75147,AAO46908,AAO46905,AAD30142,AAO46907,ABI21852,ABU52901,ABU52899,AAC57976,ABV03816,ABV03812,ABV03810,AAN35124,ABH05847,ABH05841,ABH08758,ABH08757,AAW55994,AAW55992,CAB61753
AAO46907,0.500673,0.726783,0.751009,0.668910,0.737550,0.725437,0.670256,0.726783,0.524899,0.737550,0.670256,0.475101,0.417227,0.462988,0.694482,0.667564,0.724092,0.399731,0.745626,0.748318,0.751009,0.730821,0.741588,0.744280,0.472409,0.741588,0.742934,0.435792,0.411765,0.699865,0.436070,0.499327,0.667564,0.427995,0.660834,0.398385,0.662180,0.752355,0.664872,0.478437,0.687752,0.656797,0.733513,0.476447,0.432032,0.410498,0.722746,0.445491,0.288022,0.679677,0.410498,0.694482,0.671602,0.672948,0.755047,0.749664,0.746972,0.668910,0.663526,0.475101,0.473755,0.402703,0.755047,0.751009,0.421265,0.713324,0.675639,0.425303,0.671602,0.390310,0.393001,0.681023,0.658143,0.457604,0.725437,0.749664,0.738896,0.761777,0.726783,0.751009,0.740242,0.733513,0.411844,0.666218,0.667564,0.733513,0.396739,0.492598,0.660834,0.670256,0.512786,0.512786,0.496635,0.518170,0.507402,0.495289,0.500673,0.502019,0.512786,0.514132,0.668910,0.436070,0.749664,0.728129,0.436070,0.685061,0.462988,0.487214,0.469717,0.683715,0.707941,0.665730,0.733513,0.458950,0.742934,0.415882,0.473755,0.274563,0.730821,0.473755,0.403005,0.463946,0.404601,0.454913,0.238544,0.407806,0.434724,0.000000,0.417790,0.450875,0.483176,0.423957,0.742934,0.504711,0.399731,0.398385,0.399731,0.411844,0.475034,0.467026,0.483176,0.495289,0.371667
ABI21852,0.524259,0.734501,0.729111,0.688679,0.721024,0.727763,0.676550,0.753369,0.508086,0.704852,0.687332,0.455526,0.428571,0.471698,0.739892,0.671159,0.754717,0.327493,0.730458,0.735849,0.746631,0.735849,0.707547,0.738544,0.463612,0.746631,0.747978,0.401639,0.399453,0.668464,0.413747,0.522911,0.652291,0.392183,0.649596,0.415094,0.667116,0.729111,0.673854,0.467655,0.699461,0.725067,0.727763,0.456873,0.222372,0.411051,0.753369,0.265499,0.412399,0.694070,0.427224,0.702156,0.687332,0.695418,0.758760,0.745283,0.746631,0.663073,0.671159,0.450135,0.462264,0.464865,0.753369,0.747978,0.432615,0.710243,0.708895,0.424528,0.727763,0.305930,0.412399,0.676550,0.671159,0.471698,0.731806,0.741240,0.741240,0.749326,0.721024,0.747978,0.750674,0.743935,0.446092,0.664420,0.654987,0.747978,0.377717,0.483827,0.669811,0.665768,0.508086,0.489218,0.495957,0.497305,0.494609,0.502695,0.501348,0.498652,0.520216,0.494609,0.661725,0.486523,0.729111,0.741240,0.428571,0.702156,0.467655,0.514825,0.481132,0.703504,0.694070,0.668539,0.669811,0.463612,0.745283,0.420485,0.462264,0.393531,0.739892,0.502695,0.435792,0.454422,0.483085,0.159030,0.411051,0.425876,0.464960,0.417790,0.000000,0.455526,0.479784,0.428571,0.741240,0.502695,0.442049,0.416442,0.425876,0.436658,0.469636,0.462264,0.512129,0.470350,0.380000
ABU52901,0.570323,0.740645,0.761290,0.678710,0.707097,0.750968,0.678710,0.731613,0.570323,0.708387,0.692903,0.538065,0.508387,0.496774,0.698065,0.674839,0.753548,0.485161,0.740645,0.758710,0.748387,0.726452,0.750968,0.760000,0.535484,0.756129,0.748387,0.497268,0.503420,0.722581,0.530323,0.571613,0.674839,0.526452,0.663226,0.499355,0.670968,0.757419,0.669677,0.525606,0.696774,0.745806,0.749677,0.532903,0.517419,0.496774,0.756129,0.512258,0.485161,0.674839,0.503226,0.735484,0.678710,0.674839,0.749677,0.734194,0.753548,0.660645,0.674839,0.536774,0.536774,0.489189,0.749677,0.747097,0.501935,0.726452,0.673548,0.498065,0.691613,0.477419,0.468387,0.682581,0.673548,0.489032,0.767742,0.754839,0.766452,0.752258,0.743226,0.757419,0.734194,0.685161,0.500654,0.665806,0.663226,0.736774,0.478261,0.517380,0.664032,0.661312,0.565912,0.558824,0.541444,0.543507,0.547872,0.557923,0.557923,0.555260,0.574194,0.544726,0.665806,0.465147,0.748387,0.683871,0.536774,0.691710,0.483487,0.485450,0.492829,0.690695,0.692005,0.662921,0.761290,0.543226,0.752258,0.488712,0.540645,0.486452,0.749677,0.512718,0.442623,0.503401,0.481732,0.483871,0.462264,0.496011,0.486239,0.450875,0.455526,0.000000,0.522148,0.501935,0.667543,0.555260,0.492696,0.485372,0.498691,0.481723,0.510121,0.506040,0.488652,0.535904,0.430000
ABU52899,0.510067,0.704698,0.719463,0.681879,0.722148,0.732886,0.661745,0.738255,0.526174,0.714094,0.673826,0.493960,0.489933,0.515436,0.689933,0.676510,0.730201,0.476510,0.732886,0.720805,0.724832,0.724832,0.728859,0.731544,0.538255,0.731544,0.722148,0.504098,0.511628,0.700671,0.554362,0.511409,0.673826,0.499329,0.665772,0.489933,0.663087,0.723490,0.661745,0.540431,0.671141,0.730201,0.740940,0.530201,0.495302,0.495302,0.722148,0.497987,0.495302,0.684564,0.496644,0.684564,0.689933,0.685906,0.728859,0.726174,0.731544,0.660403,0.667114,0.518121,0.527517,0.522973,0.726174,0.723490,0.484564,0.712752,0.660403,0.488591,0.645638,0.471141,0.467114,0.732886,0.669799,0.518121,0.727517,0.731544,0.723490,0.720805,0.735570,0.736913,0.716779,0.657718,0.480537,0.691275,0.669799,0.731544,0.483696,0.519463,0.661745,0.652349,0.522148,0.514094,0.516779,0.518121,0.510067,0.515436,0.503356,0.504698,0.523490,0.520805,0.672483,0.496644,0.724832,0.659060,0.516779,0.660403,0.512752,0.531544,0.527517,0.665772,0.663087,0.674157,0.683221,0.534228,0.724832,0.500671,0.503356,0.499329,0.724832,0.527517,0.487705,0.482993,0.514208,0.506040,0.482480,0.479195,0.495302,0.483176,0.479784,0.522148,0.000000,0.483221,0.671141,0.510067,0.495302,0.488591,0.476510,0.491275,0.510121,0.520805,0.524832,0.506040,0.435000
AAC57976,0.499506,0.695953,0.694965,0.673913,0.695953,0.720632,0.644620,0.732478,0.539980,0.664363,0.665343,0.462151,0.332675,0.464956,0.690030,0.666008,0.717670,0.432000,0.732478,0.716683,0.722606,0.719645,0.726555,0.731491,0.464930,0.725568,0.713722,0.519126,0.470588,0.698914,0.462462,0.493583,0.680158,0.452906,0.662389,0.265810,0.643633,0.711747,0.649556,0.483827,0.713722,0.697927,0.722606,0.477789,0.436508,0.417245,0.717670,0.443238,0.416915,0.663376,0.334650,0.692991,0.667656,0.665350,0.724580,0.719645,0.720632,0.673248,0.650543,0.480441,0.465465,0.458108,0.721619,0.698914,0.120434,0.705824,0.650543,0.422200,0.703850,0.428571,0.407816,0.670286,0.641658,0.471866,0.718657,0.719645,0.750745,0.710760,0.732478,0.737414,0.730503,0.657453,0.447059,0.642646,0.669471,0.723593,0.421196,0.505348,0.648221,0.650602,0.523302,0.505348,0.508021,0.510040,0.517287,0.513981,0.512650,0.513981,0.558714,0.516689,0.671446,0.455764,0.700888,0.660931,0.455823,0.668394,0.470277,0.509259,0.485007,0.706422,0.694626,0.660112,0.717532,0.469413,0.726555,0.286853,0.464535,0.404975,0.705824,0.428380,0.446721,0.451701,0.466847,0.488608,0.419137,0.265957,0.483617,0.423957,0.428571,0.501935,0.483221,0.000000,0.735874,0.513981,0.345286,0.261968,0.435864,0.451697,0.493927,0.464430,0.493992,0.481383,0.160000
ABV03816,0.672799,0.716163,0.734560,0.630749,0.725361,0.714849,0.182654,0.738502,0.680683,0.570302,0.612352,0.670171,0.729304,0.663601,0.407359,0.625493,0.737188,0.676741,0.742444,0.729304,0.726675,0.705650,0.730618,0.720105,0.668857,0.716163,0.722733,0.728142,0.753762,0.738502,0.763469,0.741130,0.664915,0.759527,0.639947,0.662286,0.198423,0.725361,0.172142,0.654987,0.504599,0.534823,0.727989,0.729304,0.684625,0.667543,0.727989,0.674113,0.749014,0.626807,0.734560,0.742444,0.626807,0.630749,0.730618,0.724047,0.717477,0.649146,0.415243,0.667543,0.664915,0.740541,0.727989,0.726675,0.739816,0.725361,0.383706,0.675427,0.516426,0.674113,0.679369,0.657030,0.595269,0.658344,0.725361,0.717477,0.725361,0.738502,0.738502,0.726675,0.741130,0.483574,0.668857,0.407359,0.643890,0.726675,0.732337,0.664439,0.191041,0.266399,0.739015,0.655080,0.673797,0.658635,0.734043,0.733688,0.667111,0.736352,0.739816,0.731642,0.645204,0.672922,0.726675,0.477004,0.756899,0.521682,0.738441,0.666667,0.741130,0.503285,0.513798,0.549157,0.554534,0.660972,0.721419,0.661355,0.680683,0.674113,0.729304,0.730924,0.737705,0.657143,0.740189,0.676741,0.739892,0.643617,0.687254,0.742934,0.741240,0.667543,0.671141,0.735874,0.000000,0.735020,0.731740,0.647606,0.672799,0.743758,0.646424,0.667114,0.678238,0.667553,0.685000
ABV03812,0.050599,0.699068,0.729694,0.685752,0.741678,0.729694,0.663116,0.743009,0.258322,0.689747,0.700399,0.532623,0.519308,0.539281,0.700399,0.675100,0.736352,0.533955,0.733688,0.737683,0.732357,0.709720,0.712383,0.728362,0.543276,0.709720,0.754993,0.568306,0.552668,0.701731,0.563249,0.051931,0.673768,0.551265,0.656458,0.505992,0.664447,0.732357,0.671105,0.540431,0.653795,0.671105,0.717710,0.545939,0.495340,0.513981,0.737683,0.494008,0.519308,0.687084,0.521971,0.688415,0.688415,0.687084,0.737683,0.725699,0.723036,0.671105,0.655126,0.527297,0.549933,0.541892,0.736352,0.731025,0.517976,0.695073,0.668442,0.517976,0.657790,0.528628,0.524634,0.665779,0.652463,0.552597,0.741678,0.719041,0.741678,0.735020,0.745672,0.729694,0.724368,0.664447,0.507324,0.665779,0.663116,0.732357,0.516304,0.557487,0.667111,0.665328,0.066578,0.239305,0.252674,0.254351,0.143808,0.073236,0.070573,0.091877,0.139814,0.144192,0.668442,0.542895,0.732357,0.663116,0.589880,0.663116,0.548602,0.539281,0.561917,0.656458,0.653795,0.683989,0.652463,0.535286,0.736352,0.521971,0.537949,0.524634,0.716378,0.530120,0.521858,0.476190,0.522327,0.511318,0.514825,0.498003,0.556591,0.504711,0.502695,0.555260,0.510067,0.513981,0.735020,0.000000,0.521971,0.494008,0.528628,0.500666,0.534413,0.531544,0.563418,0.537949,0.453333
ABV03810,0.528552,0.733068,0.721116,0.683931,0.738380,0.727756,0.666667,0.751660,0.520584,0.695883,0.677291,0.486056,0.252324,0.494024,0.694555,0.679947,0.735724,0.450199,0.747676,0.738380,0.735724,0.730412,0.737052,0.742364,0.508632,0.738380,0.726428,0.479508,0.463748,0.689243,0.537849,0.520584,0.678619,0.495352,0.654714,0.347942,0.673307,0.735724,0.671979,0.506739,0.666667,0.719788,0.726428,0.501992,0.460823,0.398406,0.741036,0.472776,0.423639,0.695883,0.245684,0.699867,0.687915,0.689243,0.737052,0.737052,0.746348,0.669323,0.671979,0.496680,0.501992,0.468919,0.738380,0.735724,0.341301,0.694555,0.667995,0.409031,0.664011,0.418327,0.423639,0.678619,0.669323,0.476760,0.717131,0.742364,0.746348,0.714475,0.749004,0.743692,0.735724,0.745020,0.405046,0.664011,0.660027,0.721116,0.399457,0.509358,0.671979,0.659973,0.537949,0.512032,0.516043,0.510040,0.526596,0.513981,0.513981,0.508655,0.529880,0.518024,0.670651,0.474531,0.735724,0.682603,0.491368,0.695883,0.492696,0.494024,0.491368,0.686587,0.673307,0.660112,0.671979,0.507304,0.729084,0.373174,0.464807,0.419655,0.738380,0.491299,0.442623,0.473469,0.462788,0.480744,0.400270,0.347074,0.475432,0.399731,0.442049,0.492696,0.495302,0.345286,0.731740,0.521971,0.000000,0.349734,0.403718,0.428951,0.497976,0.464430,0.499332,0.509309,0.313333
AAN35124,0.492021,0.730053,0.723404,0.682181,0.726064,0.726064,0.643617,0.740691,0.510638,0.671543,0.675532,0.468085,0.340426,0.466755,0.690160,0.662234,0.735372,0.421543,0.747340,0.703457,0.723404,0.727394,0.723404,0.739362,0.481383,0.704787,0.723404,0.504098,0.465116,0.682181,0.521277,0.492021,0.658245,0.441489,0.662234,0.131649,0.646277,0.724734,0.638298,0.483827,0.670213,0.656915,0.724734,0.470745,0.425532,0.418883,0.731383,0.432181,0.408245,0.678191,0.344415,0.679521,0.678191,0.675532,0.731383,0.727394,0.715426,0.666223,0.656915,0.480053,0.484043,0.455405,0.732713,0.723404,0.246011,0.698138,0.660904,0.414894,0.730053,0.405585,0.412234,0.714096,0.650266,0.486702,0.711436,0.710106,0.738032,0.731383,0.736702,0.747340,0.740691,0.664894,0.416223,0.656915,0.663564,0.732713,0.398098,0.501337,0.646277,0.653280,0.504660,0.493316,0.501337,0.495315,0.490691,0.490013,0.494008,0.490013,0.501330,0.493992,0.659574,0.447721,0.724734,0.663564,0.468085,0.666223,0.466755,0.501330,0.474734,0.675532,0.671543,0.657303,0.712766,0.466755,0.724734,0.239362,0.474734,0.408245,0.720745,0.480589,0.431694,0.440816,0.466847,0.437500,0.382749,0.125000,0.454787,0.398385,0.416442,0.485372,0.488591,0.261968,0.647606,0.494008,0.349734,0.000000,0.420213,0.424202,0.491228,0.459060,0.493992,0.498670,0.215000
ABH05847,0.540576,0.698953,0.698953,0.680628,0.708115,0.729058,0.689791,0.710733,0.526178,0.692408,0.680628,0.484293,0.426702,0.480366,0.697644,0.675393,0.700262,0.442408,0.675393,0.688482,0.696335,0.708115,0.695026,0.710733,0.494764,0.702880,0.706806,0.517760,0.454172,0.697644,0.486911,0.537958,0.723822,0.484293,0.719895,0.424084,0.672775,0.696335,0.679319,0.493261,0.687173,0.671466,0.710733,0.489529,0.429319,0.425393,0.702880,0.443717,0.430628,0.756545,0.426702,0.718586,0.687173,0.691099,0.701571,0.705497,0.710733,0.659686,0.671466,0.484293,0.486911,0.477027,0.692408,0.697644,0.426702,0.718586,0.680628,0.429319,0.671466,0.433246,0.424084,0.671466,0.671466,0.496073,0.698953,0.709424,0.744764,0.697644,0.706806,0.717277,0.726440,0.668848,0.185864,0.670157,0.651832,0.697644,0.387228,0.486631,0.673254,0.670683,0.539281,0.514706,0.513369,0.514056,0.526596,0.532623,0.525965,0.533955,0.547120,0.511348,0.662304,0.458445,0.696335,0.668848,0.534031,0.681937,0.476882,0.510582,0.492147,0.720839,0.694626,0.640449,0.683246,0.484293,0.695026,0.434263,0.477749,0.428010,0.710733,0.476573,0.427596,0.454422,0.469553,0.473822,0.397574,0.424202,0.463958,0.399731,0.425876,0.498691,0.476510,0.435864,0.672799,0.528628,0.403718,0.420213,0.000000,0.376963,0.518219,0.471141,0.511348,0.519947,0.388333
ABH05841,0.509138,0.729765,0.727154,0.689295,0.738903,0.715405,0.663185,0.720627,0.515666,0.687990,0.684073,0.490862,0.447781,0.518277,0.706266,0.680157,0.728460,0.455614,0.750653,0.732376,0.725849,0.737598,0.703655,0.742820,0.501305,0.733681,0.732376,0.498634,0.485636,0.690601,0.554830,0.510444,0.669713,0.503916,0.661880,0.433420,0.667102,0.727154,0.659269,0.493261,0.669713,0.733681,0.720627,0.507833,0.430809,0.449086,0.732376,0.459530,0.447781,0.693211,0.441253,0.690601,0.686684,0.686684,0.729765,0.706266,0.725849,0.672324,0.669713,0.485640,0.511749,0.487838,0.729765,0.727154,0.447781,0.695822,0.669713,0.453003,0.733681,0.456919,0.445170,0.723238,0.657963,0.506527,0.733681,0.720627,0.731070,0.733681,0.742820,0.721932,0.716710,0.659269,0.363399,0.680157,0.668407,0.732376,0.384511,0.491979,0.661397,0.654618,0.513981,0.500000,0.504011,0.496653,0.497340,0.496671,0.494008,0.499334,0.510444,0.493992,0.665796,0.473190,0.727154,0.661880,0.518277,0.677546,0.509908,0.513228,0.520888,0.669725,0.682831,0.660112,0.659269,0.498695,0.731070,0.432935,0.493473,0.438642,0.731070,0.491299,0.463115,0.429932,0.495264,0.449086,0.417790,0.433511,0.478375,0.411844,0.436658,0.481723,0.491275,0.451697,0.743758,0.500666,0.428951,0.424202,0.376963,0.000000,0.485830,0.461745,0.534045,0.482713,0.396667
ABH08758,0.534413,0.734143,0.742240,0.674764,0.731444,0.716599,0.653171,0.744939,0.542510,0.747638,0.682861,0.516869,0.492578,0.512821,0.666667,0.651822,0.724696,0.483131,0.727395,0.716599,0.716599,0.736842,0.734143,0.712551,0.522267,0.740891,0.723347,0.531421,0.525308,0.665317,0.533063,0.535762,0.666667,0.506073,0.653171,0.485830,0.650472,0.738192,0.647773,0.522267,0.670715,0.734143,0.743590,0.511471,0.468286,0.473684,0.742240,0.472335,0.484480,0.676113,0.481781,0.693657,0.680162,0.669366,0.746289,0.740891,0.742240,0.655870,0.659919,0.504723,0.510121,0.522973,0.720648,0.738192,0.493927,0.720648,0.661269,0.479082,0.669366,0.468286,0.492578,0.678812,0.662618,0.496626,0.715250,0.740891,0.735493,0.713900,0.731444,0.746289,0.735493,0.666667,0.499325,0.650472,0.649123,0.735493,0.480978,0.530364,0.643725,0.643725,0.546559,0.533063,0.535762,0.547908,0.539811,0.535762,0.541161,0.531714,0.543860,0.539811,0.659919,0.487179,0.739541,0.669366,0.522267,0.676113,0.511471,0.531714,0.510121,0.713900,0.704453,0.662921,0.732794,0.518219,0.750337,0.480432,0.524966,0.489879,0.746289,0.547908,0.490437,0.515646,0.522327,0.489879,0.488529,0.493927,0.493927,0.475034,0.469636,0.510121,0.510121,0.493927,0.646424,0.534413,0.497976,0.491228,0.518219,0.485830,0.000000,0.415655,0.519568,0.089069,0.453333
ABH08757,0.522148,0.736913,0.735570,0.684564,0.735570,0.744966,0.730201,0.716779,0.542282,0.739597,0.681879,0.507383,0.471141,0.511409,0.685906,0.655034,0.735570,0.477852,0.739597,0.738255,0.734228,0.720805,0.718121,0.747651,0.512752,0.740940,0.743624,0.525956,0.499316,0.685906,0.515436,0.528859,0.669799,0.503356,0.660403,0.457718,0.671141,0.716779,0.673826,0.514825,0.669799,0.728859,0.736913,0.515436,0.469799,0.472483,0.746309,0.485906,0.479195,0.677852,0.476510,0.693960,0.676510,0.675168,0.724832,0.742282,0.740940,0.665772,0.668456,0.481879,0.512752,0.510811,0.724832,0.734228,0.463087,0.710067,0.660403,0.477852,0.735570,0.452349,0.481879,0.723490,0.657718,0.516779,0.722148,0.730201,0.758389,0.727517,0.714094,0.755705,0.751678,0.746309,0.464430,0.668456,0.660403,0.750336,0.466033,0.510067,0.668456,0.671141,0.536913,0.530201,0.528859,0.527517,0.523490,0.528859,0.534228,0.522148,0.534228,0.530201,0.661745,0.497987,0.735570,0.739597,0.531544,0.679195,0.512752,0.527517,0.503356,0.668456,0.673826,0.668539,0.655034,0.500671,0.736913,0.448322,0.519463,0.481879,0.736913,0.518121,0.469945,0.480272,0.529093,0.465772,0.464960,0.467114,0.503356,0.467026,0.462264,0.506040,0.520805,0.464430,0.667114,0.531544,0.464430,0.459060,0.471141,0.461745,0.415655,0.000000,0.535570,0.422819,0.435000
AAW55994,0.562083,0.731642,0.727637,0.658211,0.723632,0.724967,0.675567,0.755674,0.567423,0.686248,0.654206,0.531375,0.502003,0.404539,0.703605,0.658211,0.740988,0.499332,0.714286,0.735648,0.739653,0.711615,0.732977,0.714286,0.542056,0.734312,0.740988,0.546448,0.511628,0.658211,0.555407,0.551402,0.655541,0.528705,0.650200,0.488652,0.658211,0.738318,0.663551,0.551213,0.678238,0.656876,0.744993,0.530040,0.496662,0.499332,0.742323,0.519359,0.483311,0.675567,0.499332,0.707610,0.667557,0.670227,0.735648,0.740988,0.731642,0.652870,0.663551,0.530040,0.535381,0.514865,0.753004,0.727637,0.489987,0.726302,0.666222,0.499332,0.662216,0.495327,0.481976,0.667557,0.642190,0.413885,0.746328,0.735648,0.742323,0.753004,0.734312,0.739653,0.732977,0.674232,0.515354,0.719626,0.651535,0.716956,0.513587,0.553476,0.667557,0.674699,0.564753,0.561497,0.542781,0.563588,0.568758,0.563418,0.558077,0.547397,0.566088,0.552737,0.650200,0.487936,0.739653,0.675567,0.526035,0.670227,0.412550,0.242991,0.404539,0.671562,0.674232,0.661517,0.746328,0.535381,0.743658,0.496662,0.546061,0.491322,0.720961,0.526104,0.495902,0.536054,0.502030,0.530040,0.493261,0.503338,0.491322,0.483176,0.512129,0.488652,0.524832,0.493992,0.678238,0.563418,0.499332,0.493992,0.511348,0.534045,0.519568,0.535570,0.000000,0.518024,0.456667
AAW55992,0.531915,0.700798,0.731383,0.676862,0.728723,0.734043,0.720745,0.735372,0.531915,0.736702,0.674202,0.525266,0.482713,0.515957,0.684840,0.659574,0.712766,0.486702,0.740691,0.708777,0.708777,0.727394,0.728723,0.700798,0.519947,0.731383,0.736702,0.520492,0.526676,0.664894,0.535904,0.535904,0.660904,0.522606,0.647606,0.485372,0.650266,0.731383,0.654255,0.524259,0.668883,0.730053,0.735372,0.515957,0.465426,0.486702,0.726064,0.473404,0.486702,0.680851,0.474734,0.679521,0.680851,0.676862,0.723404,0.732713,0.728723,0.658245,0.652926,0.503989,0.514628,0.520270,0.720745,0.731383,0.485372,0.708777,0.652926,0.494681,0.671543,0.469415,0.513298,0.715426,0.662234,0.510638,0.742021,0.732713,0.738032,0.700798,0.718085,0.711436,0.727394,0.664894,0.507979,0.648936,0.655585,0.723404,0.486413,0.522727,0.662234,0.651941,0.547270,0.540107,0.544118,0.543507,0.549202,0.540613,0.543276,0.536618,0.546543,0.535381,0.656915,0.487936,0.731383,0.662234,0.518617,0.680851,0.513298,0.533245,0.517287,0.671543,0.672872,0.665730,0.735372,0.517287,0.736702,0.488032,0.531915,0.484043,0.728723,0.534137,0.490437,0.504762,0.519621,0.498670,0.489218,0.494681,0.503989,0.495289,0.470350,0.535904,0.506040,0.481383,0.667553,0.537949,0.509309,0.498670,0.519947,0.482713,0.089069,0.422819,0.518024,0.000000,0.445000
CAB61753,0.448333,0.681667,0.678333,0.641667,0.681667,0.675000,0.681667,0.698333,0.473333,0.640000,0.646667,0.430000,0.318333,0.425000,0.618333,0.638333,0.688333,0.393333,0.701667,0.675000,0.675000,0.695000,0.686667,0.708333,0.446667,0.663333,0.683333,0.436667,0.443333,0.656667,0.445000,0.456667,0.628333,0.403333,0.615000,0.213333,0.611667,0.676667,0.615000,0.448333,0.635000,0.670000,0.660000,0.450000,0.390000,0.376667,0.696667,0.393333,0.368333,0.635000,0.311667,0.638333,0.636667,0.633333,0.690000,0.695000,0.678333,0.631667,0.618333,0.453333,0.450000,0.411667,0.683333,0.676667,0.148333,0.655000,0.620000,0.380000,0.613333,0.361667,0.368333,0.675000,0.613333,0.451667,0.683333,0.675000,0.698333,0.686667,0.706667,0.711667,0.691667,0.630000,0.405000,0.618333,0.618333,0.696667,0.370000,0.461667,0.608333,0.606667,0.466667,0.445000,0.448333,0.453333,0.451667,0.458333,0.450000,0.451667,0.450000,0.456667,0.628333,0.410000,0.675000,0.630000,0.420000,0.621667,0.430000,0.463333,0.428333,0.631667,0.631667,0.633333,0.665000,0.441667,0.681667,0.228333,0.443333,0.368333,0.666667,0.416667,0.413333,0.416667,0.411667,0.398333,0.368333,0.223333,0.425000,0.371667,0.380000,0.430000,0.435000,0.160000,0.685000,0.453333,0.313333,0.215000,0.388333,0.396667,0.453333,0.435000,0.456667,0.445000,0.000000
