species,ASM93495__KY214448.1,YP_009389289__KY640438,AIF74245__KJ641683.1,AIF74237__KJ641680.1,AIF74198__KJ641663.1,ASC49417__KY640455.1,ASC49334__KY640430.1,ASC49322__KY640427.1,YP_009315890__KU321655,AOX47681__KU321654.1,ARO85894__KY680280.1,YP_009361877__KX981923,APC23176__KT961665.1,APC23164__KT961659.1,ARF02873__KY679174.1,AQX45759__KX343069.1,AQR59123__KX133426.1,AQS80393__KX981980.1,AQS80381__KX981976.1,AQS80297__KX981922.1,AQS80292__KX981921.1,AQN78781__KX685945.1,ALT55209__KU295526.1,ALT55208__KU295525.1,ALT55206__KU295523.1,ALT55196__KU295513.1,YP_009315908__KT878839,YP_009315886__KT878837,AOT82271__KU745628.1,BAS32608__AB982223.1,AOL02446__KX583629.1,YP_009272913__KU950356,AOE23875__KX384823.1,ANY57893__KX272741.1,AEF33726__JF512473.1,ADN44566__GQ869543.1,ADN44563__GQ869542.1,ALA40028__KT329428.1,YP_009259490__KU172421,YP_009186840__KT716186,YP_009241376__LC085675,BAU69595__LC085666.1,BAU88511__LC148407.1,AGF85783__KC580640.1,AAF61213__AF221123.1,AAB95451__AF028705.1,AKI82155__KR261072.1,ADI60252__HM053693.2,YP_009229908__KT592508,AME15917__KT878967.1,AME15905__KT878961.1,AME15895__KT878959.1,YP_009227290__KT454512,YP_009215301__KP729195,ALR74754__KT965075.1,AKG54800__KP281720.1,AIW53333__KM254174.1,BAR72999__LC011425.1,YP_009130650__AB937988,BAR42282__LC011438.1,YP_009154712__KP733794,AID57413__KJ396347.1,AII82250__KM017744.1,AIT18928__KJ495710.1,AIC77176__KJ631100.1,AES86015__JN648103.1,AEI99166__HQ291308.1,ADM26648__HQ113143.1,YP_002916059__FJ973561,ACJ38931__FJ170278.1,YP_009010974__KF360033,AHK26987__KF025386.1,AHK26969__KF025380.1,AHA86835__KF373759.1,AGS15085__KF206166.1,AGS15081__KF206165.1,AGS15077__KF206164.1,AGS15053__KF206158.1,AGS15039__KF206154.1,AGL09957__KC339251.1,AGL09956__KC339250.1,AFV48069__JX627576.1,AFK85003__JQ814850.1,AFR53039__JQ923422.1,YP_005097851__JQ037754,ADB55714__GU269892.1,AFH96872__JQ692585.1,AFM30852__JQ177083.1,AFD01617__JN798211.1,AFD01602__JN798204.1,ABV71710__EU175872.1,AAA66612__M20036.1,AEX38011__JQ037753.1,AEX30511__JN831651.1,AEQ76796__JF504699.1,AEP95278__JN202450.1,AEO37417__JF429834.1,AEM37643__JN420372.1,AEM37606__JN420365.1,AEM37593__JN420361.1,ACT09660__GQ200736.1,ADP36995__HQ223038.1,AAD13755__AF085716.1,ADD17085__GU226971.1,ADF32027__GU938300.1,ADK34009__HM145750.1,AAR26464__AY388617.1,AAR07954__AY349010.1,AAC40229__U44978.1,AAA83224__U22967.1,AAA74973__U26342.1,AAC03775__AF043303.1,ADB20207__GQ387499.1,ADD22705__GU214704.1,ACD37375__EU659111.1,ABY67706__EU200677.1,ABY67682__EU200669.1,AAO32086__AY186198.1,AAN03856__AF513852.1,AAL09673__AF406967.1,AAL09671__AF406966.1,AAL55416__AY064475.1,AAF61212__AF221122.1,ACH81927__EU918736.1,ACL31580__FJ214110.1,ABI16638__DQ813647.1,ABC69727__DQ335247.1,CAA66227__X97629.1,CAA25689__X01457.1,AIZ50117__KP120516.1,AIE58040__KM035804.1,AGW95844__KC876004.1,AAC40694__AF036710.1
AAN03856__AF513852.1,0.804800,0.817600,0.792261,0.815308,0.842382,0.804800,0.795200,0.808000,0.809600,0.819200,0.848000,0.844800,0.830400,0.750400,0.598400,0.816000,0.820800,0.827200,0.840000,0.840000,0.849600,0.806400,0.841600,0.844800,0.841600,0.840000,0.840336,0.752000,0.770383,0.795200,0.478400,0.816000,0.732800,0.880000,0.804800,0.771200,0.884800,0.832000,0.798400,0.817600,0.809600,0.781022,0.796800,0.800000,0.742400,0.139423,0.734694,0.820800,0.804800,0.827839,0.844800,0.828800,0.811200,0.820800,0.798361,0.800000,0.865600,0.806763,0.812800,0.816867,0.700885,0.843200,0.798400,0.816000,0.800000,0.812800,0.835200,0.766400,0.814400,0.828800,0.812800,0.816000,0.804800,0.763200,0.808000,0.819200,0.812800,0.806400,0.804800,0.809600,0.811200,0.808000,0.814400,0.817600,0.747200,0.838400,0.804800,0.772800,0.779200,0.820800,0.792000,0.838983,0.764800,0.804800,0.761600,0.856000,0.801600,0.478333,0.812800,0.811200,0.726400,0.832000,0.450820,0.500816,0.769600,0.820800,0.459016,0.681495,0.792000,0.590400,0.752000,0.152979,0.752508,0.811200,0.793600,0.766400,0.766400,0.492800,0.000000,0.761600,0.754190,0.792000,0.750400,0.828800,0.804800,0.161031,0.804800,0.845161,0.793600,0.716495,0.777577,0.817600,0.795200
AAL09673__AF406967.1,0.817204,0.815668,0.786151,0.797005,0.849387,0.824885,0.837174,0.821813,0.806452,0.812596,0.854914,0.854914,0.844376,0.717358,0.760766,0.818740,0.824885,0.854914,0.858034,0.859594,0.859594,0.838710,0.864275,0.862715,0.853354,0.856474,0.867227,0.767692,0.788686,0.826421,0.771605,0.817204,0.791091,0.860215,0.832565,0.765723,0.911950,0.856474,0.807988,0.844720,0.845794,0.791971,0.814132,0.821813,0.734255,0.758013,0.780612,0.827957,0.812596,0.858974,0.861154,0.856474,0.812596,0.811060,0.819672,0.817204,0.872504,0.845411,0.830986,0.862651,0.794690,0.865835,0.809524,0.827200,0.833071,0.837963,0.834646,0.757296,0.812596,0.832812,0.832565,0.823349,0.818740,0.741935,0.837174,0.823349,0.837174,0.824885,0.824885,0.814132,0.807988,0.834101,0.826421,0.811060,0.745600,0.861154,0.812596,0.768868,0.766513,0.820276,0.797235,0.864407,0.764977,0.829493,0.763441,0.862992,0.834101,0.763333,0.812596,0.798771,0.714286,0.834906,0.763934,0.753670,0.752688,0.820276,0.765574,0.775801,0.826421,0.775120,0.754224,0.755233,0.787625,0.821813,0.831029,0.759434,0.766513,0.764977,0.761600,0.000000,0.763501,0.745008,0.741935,0.832565,0.815668,0.756844,0.798771,0.869355,0.820276,0.764605,0.802893,0.808241,0.823349
AAL09671__AF406966.1,0.806331,0.815642,0.826884,0.828678,0.856611,0.808194,0.817505,0.817505,0.810056,0.810056,0.841713,0.847300,0.798883,0.821229,0.789572,0.824953,0.810056,0.858473,0.860335,0.854749,0.841713,0.834264,0.845438,0.847300,0.858473,0.839851,0.858473,0.767225,0.679702,0.830540,0.761639,0.813780,0.689013,0.867784,0.800745,0.769088,0.890130,0.836127,0.810056,0.834264,0.836127,0.846715,0.789572,0.810056,0.813780,0.757914,0.798469,0.802607,0.813780,0.854749,0.843575,0.845438,0.800745,0.817505,0.832402,0.815642,0.890130,0.824953,0.824953,0.853012,0.808194,0.839851,0.819367,0.804469,0.821229,0.808194,0.802607,0.787709,0.813780,0.815642,0.806331,0.797020,0.797020,0.802607,0.813780,0.806331,0.813780,0.811918,0.798883,0.811918,0.815642,0.826816,0.821229,0.813780,0.774674,0.849162,0.810056,0.785847,0.791434,0.847300,0.819367,0.847300,0.797020,0.802607,0.787709,0.824953,0.797020,0.750466,0.802607,0.808194,0.776536,0.802607,0.770950,0.770950,0.780261,0.815642,0.772812,0.798883,0.824953,0.787709,0.791434,0.750466,0.668529,0.811918,0.824953,0.769088,0.769088,0.763501,0.754190,0.763501,0.000000,0.752328,0.815642,0.817505,0.817505,0.744879,0.802607,0.847300,0.834264,0.765363,0.756052,0.802607,0.836127
AAL55416__AY064475.1,0.810730,0.801788,0.790224,0.797005,0.838879,0.813711,0.815201,0.801788,0.798808,0.786885,0.842434,0.843994,0.807396,0.600596,0.802233,0.803379,0.824143,0.850234,0.845554,0.858034,0.843994,0.833080,0.837754,0.842434,0.848674,0.845554,0.842017,0.795385,0.800333,0.831595,0.776235,0.798808,0.808157,0.865443,0.794603,0.800314,0.927673,0.839314,0.798808,0.840062,0.845794,0.777372,0.800298,0.804769,0.612519,0.799679,0.780612,0.798808,0.798808,0.835165,0.847114,0.842434,0.809240,0.812221,0.824590,0.792846,0.874814,0.822866,0.843505,0.838554,0.782301,0.850234,0.813711,0.836800,0.837795,0.805556,0.817323,0.809955,0.803279,0.815625,0.818591,0.805097,0.794337,0.785928,0.812594,0.813711,0.815201,0.797317,0.812221,0.813711,0.801788,0.833083,0.810730,0.810730,0.787200,0.851794,0.800298,0.805031,0.804217,0.861237,0.828054,0.847458,0.786885,0.799100,0.788110,0.856693,0.809595,0.750000,0.798808,0.803279,0.745156,0.814465,0.777049,0.773246,0.789866,0.801788,0.772131,0.786477,0.839879,0.795853,0.603577,0.784219,0.804348,0.821162,0.850299,0.792453,0.783742,0.787009,0.792000,0.745008,0.752328,0.000000,0.609538,0.826021,0.801788,0.790660,0.800298,0.856452,0.849478,0.781787,0.773960,0.812995,0.837556
AAF61212__AF221122.1,0.836018,0.827233,0.800407,0.840266,0.844133,0.828697,0.838946,0.833089,0.816984,0.828697,0.865835,0.864275,0.858243,0.267936,0.787879,0.847926,0.841874,0.875195,0.879875,0.864275,0.872075,0.842185,0.870515,0.868955,0.873635,0.870515,0.865546,0.803077,0.797005,0.842496,0.783951,0.837482,0.811178,0.863914,0.844078,0.805031,0.908805,0.867395,0.837482,0.838509,0.842679,0.777372,0.824305,0.837482,0.375000,0.759615,0.785714,0.824305,0.828697,0.866300,0.865835,0.867395,0.844802,0.824305,0.822951,0.836018,0.867756,0.821256,0.838811,0.831325,0.782301,0.876755,0.828697,0.836800,0.842520,0.841049,0.847244,0.803922,0.824305,0.834375,0.848576,0.851574,0.837482,0.787425,0.853073,0.821376,0.864583,0.836018,0.855051,0.837482,0.840410,0.846617,0.856515,0.828697,0.782400,0.875195,0.828697,0.814465,0.808735,0.855204,0.831071,0.872881,0.814056,0.839580,0.794207,0.861417,0.851574,0.750000,0.830161,0.816984,0.780381,0.842767,0.755738,0.783034,0.818851,0.828697,0.750820,0.779359,0.845921,0.775120,0.251830,0.766506,0.797659,0.844802,0.847305,0.797170,0.806748,0.779456,0.750400,0.741935,0.815642,0.609538,0.000000,0.845688,0.847731,0.755233,0.821376,0.877419,0.840774,0.771478,0.801085,0.838352,0.840537
ACH81927__EU918736.1,0.629349,0.638427,0.802444,0.635607,0.817863,0.621785,0.620272,0.620272,0.629349,0.624811,0.845554,0.837754,0.585516,0.829047,0.811802,0.612903,0.810893,0.837754,0.837754,0.845554,0.845554,0.848255,0.831513,0.850234,0.847114,0.839314,0.833613,0.838462,0.813644,0.841150,0.819444,0.612708,0.835098,0.897554,0.636914,0.825472,0.911950,0.840874,0.649017,0.822981,0.823988,0.773723,0.603631,0.600605,0.842663,0.823718,0.783163,0.626324,0.614221,0.829670,0.836193,0.836193,0.617247,0.650530,0.826230,0.586989,0.883510,0.826087,0.823161,0.795181,0.789381,0.853354,0.611195,0.814400,0.817323,0.584877,0.622047,0.838124,0.270802,0.237500,0.642965,0.639939,0.647504,0.833585,0.665658,0.632375,0.649017,0.642965,0.653555,0.593041,0.609682,0.832073,0.600605,0.114977,0.822400,0.840874,0.596067,0.816038,0.844175,0.877458,0.862330,0.837288,0.841150,0.655068,0.841463,0.845669,0.649017,0.800000,0.579425,0.603631,0.819970,0.616352,0.811475,0.827080,0.844175,0.116490,0.806557,0.797153,0.809380,0.814992,0.842663,0.822866,0.812709,0.809380,0.824508,0.816038,0.838957,0.821483,0.828800,0.832565,0.817505,0.826021,0.845688,0.000000,0.606657,0.818035,0.664145,0.845161,0.815431,0.798969,0.822785,0.787639,0.815431
ACL31580__FJ214110.1,0.614987,0.691214,0.778004,0.524126,0.824869,0.702842,0.649073,0.677003,0.591588,0.617571,0.842434,0.845554,0.516179,0.828283,0.795853,0.583717,0.808357,0.840874,0.845554,0.840874,0.847114,0.825493,0.840874,0.847114,0.842434,0.845554,0.836975,0.829231,0.815308,0.833581,0.797840,0.518088,0.829305,0.874618,0.643178,0.845912,0.935535,0.839314,0.720930,0.812112,0.816199,0.740876,0.509044,0.543928,0.828869,0.801282,0.765306,0.581792,0.536176,0.831502,0.842434,0.837754,0.643799,0.654596,0.821311,0.463351,0.866270,0.824477,0.816901,0.787952,0.805310,0.843994,0.519380,0.811200,0.815748,0.415123,0.588976,0.834087,0.634367,0.592187,0.656672,0.635682,0.678295,0.817365,0.664168,0.580370,0.657738,0.687339,0.669916,0.572351,0.588394,0.818045,0.643056,0.633075,0.817600,0.837754,0.531008,0.838050,0.835843,0.865762,0.852187,0.832203,0.839595,0.640180,0.832317,0.845669,0.644678,0.800000,0.484496,0.501292,0.811533,0.577044,0.803279,0.797716,0.842415,0.635659,0.801639,0.781139,0.802115,0.797448,0.835517,0.798712,0.812709,0.806916,0.818862,0.831761,0.823620,0.814199,0.804800,0.815668,0.817505,0.801788,0.847731,0.606657,0.000000,0.793881,0.698966,0.840323,0.825893,0.819588,0.824593,0.803487,0.818182
ABI16638__DQ813647.1,0.814815,0.806763,0.780041,0.825291,0.840630,0.800322,0.795491,0.795491,0.811594,0.813205,0.850242,0.845411,0.829308,0.745572,0.573269,0.821256,0.816425,0.837359,0.848631,0.837359,0.850242,0.800322,0.845411,0.843800,0.848631,0.848631,0.845378,0.748792,0.762063,0.795491,0.479871,0.808374,0.727858,0.879227,0.798712,0.764895,0.884058,0.840580,0.805153,0.790660,0.803543,0.751825,0.806763,0.813205,0.740741,0.114332,0.739796,0.822866,0.811594,0.836996,0.843800,0.840580,0.814815,0.806763,0.798361,0.808374,0.864734,0.792271,0.808374,0.809639,0.695575,0.850242,0.801932,0.809984,0.792271,0.818035,0.834138,0.761675,0.809984,0.826087,0.809984,0.822866,0.811594,0.752013,0.808374,0.816425,0.803543,0.818035,0.806763,0.821256,0.816425,0.800322,0.803543,0.805153,0.735910,0.851852,0.805153,0.769726,0.774557,0.822866,0.787440,0.844068,0.752013,0.813205,0.755233,0.856683,0.814815,0.453333,0.801932,0.808374,0.739130,0.826087,0.445902,0.499184,0.772947,0.805153,0.450820,0.667260,0.792271,0.571659,0.747182,0.114332,0.742475,0.819646,0.800322,0.755233,0.758454,0.481481,0.161031,0.756844,0.744879,0.790660,0.755233,0.818035,0.793881,0.000000,0.798712,0.853226,0.789050,0.704467,0.773960,0.816425,0.790660
ABC69727__DQ335247.1,0.714286,0.692121,0.808554,0.667221,0.842382,0.694545,0.707561,0.715723,0.682497,0.715116,0.837754,0.823713,0.651772,0.825397,0.786284,0.654378,0.815562,0.843994,0.836193,0.839314,0.828393,0.836115,0.836193,0.843994,0.839314,0.839314,0.835294,0.827692,0.811980,0.832095,0.794753,0.713933,0.808157,0.853211,0.685157,0.830189,0.933962,0.843994,0.378063,0.836957,0.833333,0.759124,0.690088,0.713368,0.821429,0.802885,0.795918,0.715505,0.681876,0.835165,0.836193,0.847114,0.736148,0.678273,0.822951,0.681937,0.884101,0.837359,0.838811,0.826506,0.810619,0.842434,0.711055,0.835200,0.839370,0.641975,0.681890,0.822021,0.661082,0.631250,0.673163,0.674663,0.716216,0.817365,0.698651,0.701280,0.677083,0.718555,0.694986,0.705368,0.685560,0.833083,0.712500,0.679898,0.788800,0.845554,0.720149,0.827044,0.831325,0.870287,0.837104,0.828814,0.836705,0.671664,0.827744,0.839370,0.673163,0.788333,0.716958,0.711223,0.805907,0.680818,0.804918,0.791191,0.821797,0.705224,0.801639,0.807829,0.832326,0.791069,0.818049,0.800322,0.804348,0.817003,0.830838,0.822327,0.826687,0.802115,0.804800,0.798771,0.802607,0.800298,0.821376,0.664145,0.698966,0.798712,0.000000,0.838710,0.836310,0.812715,0.810127,0.801902,0.839046
CAA66227__X97629.1,0.841935,0.846774,0.822811,0.868552,0.562172,0.840323,0.829032,0.820968,0.853226,0.853226,0.212903,0.241935,0.840323,0.861290,0.851613,0.837097,0.859677,0.138710,0.164516,0.245161,0.262903,0.817742,0.219355,0.203226,0.195161,0.204839,0.258824,0.861290,0.856905,0.819355,0.850000,0.833871,0.875806,0.901613,0.843548,0.859677,0.940323,0.201613,0.837097,0.808065,0.796774,0.718978,0.838710,0.837097,0.869355,0.848387,0.806122,0.845161,0.830645,0.108059,0.185484,0.156452,0.833871,0.875806,0.809836,0.843548,0.906452,0.835484,0.814516,0.778313,0.840708,0.296774,0.837097,0.824194,0.838710,0.846774,0.845161,0.870968,0.837097,0.838710,0.859677,0.858065,0.854839,0.858065,0.856452,0.845161,0.856452,0.850000,0.843548,0.835484,0.843548,0.812903,0.833871,0.840323,0.856452,0.174194,0.848387,0.875806,0.859677,0.895161,0.885484,0.008475,0.854839,0.850000,0.866129,0.369355,0.846774,0.840000,0.843548,0.850000,0.866129,0.843548,0.845902,0.848287,0.862903,0.848387,0.847541,0.843416,0.825806,0.853226,0.859677,0.850000,0.859532,0.854839,0.830645,0.856452,0.867742,0.853226,0.845161,0.869355,0.847300,0.856452,0.877419,0.845161,0.840323,0.853226,0.838710,0.000000,0.841935,0.841924,0.857143,0.850000,0.840323
CAA25689__X01457.1,0.821429,0.799107,0.608961,0.806988,0.824869,0.799107,0.818452,0.812500,0.827381,0.825893,0.823713,0.826833,0.818182,0.825893,0.803828,0.835637,0.843750,0.831513,0.831513,0.828393,0.833073,0.625190,0.836193,0.828393,0.815913,0.826833,0.823529,0.840000,0.816972,0.648810,0.800926,0.808036,0.835347,0.905199,0.806597,0.849057,0.940252,0.828393,0.830357,0.638199,0.623053,0.500000,0.830357,0.812500,0.836310,0.788462,0.528061,0.830357,0.802083,0.818681,0.808112,0.820593,0.812500,0.833333,0.613115,0.819940,0.897321,0.624799,0.629108,0.609639,0.801770,0.819033,0.813988,0.552000,0.113386,0.822531,0.801575,0.855204,0.803571,0.800000,0.815592,0.812594,0.800595,0.818862,0.802099,0.836310,0.805060,0.811012,0.806548,0.797619,0.803571,0.634586,0.815476,0.813988,0.816000,0.814353,0.824405,0.845912,0.852410,0.886878,0.861237,0.815254,0.839286,0.805097,0.844512,0.826772,0.806597,0.801667,0.816964,0.808036,0.834821,0.798742,0.791803,0.805873,0.834821,0.809524,0.795082,0.814947,0.321752,0.802233,0.839286,0.787440,0.826087,0.842262,0.281437,0.847484,0.846626,0.808157,0.793600,0.820276,0.834264,0.849478,0.840774,0.815431,0.825893,0.789050,0.836310,0.841935,0.000000,0.819588,0.824593,0.827258,0.180328
AIZ50117__KP120516.1,0.819588,0.817869,0.786151,0.807560,0.840630,0.812715,0.804124,0.805842,0.798969,0.810997,0.835052,0.835052,0.821306,0.768041,0.737113,0.816151,0.804124,0.833333,0.835052,0.841924,0.840206,0.821306,0.841924,0.823024,0.829897,0.835052,0.847079,0.743986,0.726804,0.817869,0.704467,0.805842,0.723368,0.874570,0.797251,0.733677,0.874570,0.829897,0.819588,0.814433,0.821306,0.777372,0.814433,0.798969,0.762887,0.709622,0.788265,0.802405,0.800687,0.835165,0.828179,0.831615,0.807560,0.798969,0.816151,0.807560,0.874570,0.821306,0.817869,0.831325,0.746903,0.821306,0.821306,0.819588,0.823024,0.812715,0.809278,0.716495,0.804124,0.807560,0.804124,0.805842,0.800687,0.759450,0.805842,0.793814,0.805842,0.802405,0.804124,0.809278,0.798969,0.812715,0.814433,0.800687,0.733677,0.826460,0.814433,0.766323,0.714777,0.797251,0.757732,0.845361,0.737113,0.804124,0.713058,0.847079,0.805842,0.713058,0.817869,0.819588,0.752577,0.809278,0.699313,0.721649,0.761168,0.798969,0.692440,0.745552,0.816151,0.740550,0.761168,0.702749,0.738832,0.809278,0.814433,0.728522,0.714777,0.711340,0.716495,0.764605,0.765363,0.781787,0.771478,0.798969,0.819588,0.704467,0.812715,0.841924,0.819588,0.000000,0.788427,0.798969,0.824742
AIE58040__KM035804.1,0.826401,0.817360,0.808554,0.839060,0.857143,0.810127,0.795660,0.801085,0.824593,0.828210,0.848101,0.848101,0.828210,0.804702,0.790235,0.824593,0.793852,0.851718,0.849910,0.846293,0.849910,0.817360,0.849910,0.842676,0.851718,0.840868,0.844485,0.792043,0.759494,0.819168,0.788427,0.822785,0.772152,0.871609,0.790235,0.781193,0.907776,0.851718,0.815552,0.820976,0.824593,0.810219,0.820976,0.824593,0.797468,0.777577,0.780612,0.815552,0.828210,0.868132,0.855335,0.844485,0.833635,0.804702,0.815552,0.824593,0.867993,0.817360,0.811935,0.838554,0.802893,0.848101,0.824593,0.817360,0.822785,0.828210,0.819168,0.804702,0.820976,0.820976,0.801085,0.797468,0.790235,0.777577,0.817360,0.824593,0.797468,0.808318,0.802893,0.815552,0.817360,0.824593,0.822785,0.828210,0.784810,0.848101,0.820976,0.819168,0.810127,0.864376,0.828210,0.857143,0.817360,0.797468,0.784810,0.855335,0.801085,0.763110,0.819168,0.815552,0.783002,0.830018,0.773960,0.784810,0.826401,0.822785,0.779385,0.801085,0.819168,0.793852,0.792043,0.781193,0.759494,0.799277,0.817360,0.797468,0.804702,0.781193,0.777577,0.802893,0.756052,0.773960,0.801085,0.822785,0.824593,0.773960,0.810127,0.857143,0.824593,0.788427,0.000000,0.790235,0.826401
AGW95844__KC876004.1,0.800317,0.789223,0.792261,0.792013,0.837128,0.767036,0.793978,0.793978,0.800317,0.806656,0.833597,0.841521,0.776545,0.828843,0.810207,0.800317,0.572108,0.833597,0.841521,0.846276,0.844691,0.812995,0.838352,0.833597,0.836767,0.835182,0.836975,0.825674,0.788686,0.820919,0.808241,0.790808,0.816165,0.911252,0.792393,0.822504,0.920761,0.832013,0.779715,0.828843,0.835182,0.791971,0.787639,0.782884,0.822504,0.828526,0.793367,0.784469,0.771791,0.836996,0.836767,0.839937,0.811410,0.808241,0.832787,0.795563,0.890650,0.834138,0.833597,0.821687,0.801770,0.841521,0.793978,0.819200,0.832013,0.795563,0.803487,0.833597,0.787639,0.790808,0.792393,0.798732,0.784469,0.822504,0.795563,0.781300,0.800317,0.808241,0.789223,0.790808,0.771791,0.839937,0.798732,0.789223,0.812800,0.838352,0.792393,0.836767,0.828843,0.874802,0.844691,0.833898,0.828843,0.789223,0.811410,0.844691,0.797147,0.798333,0.793978,0.797147,0.824089,0.800317,0.806557,0.802610,0.803487,0.792393,0.801639,0.784698,0.835182,0.813397,0.833597,0.811594,0.792642,0.572108,0.817750,0.822504,0.814580,0.809826,0.817600,0.808241,0.802607,0.812995,0.838352,0.787639,0.803487,0.816425,0.801902,0.850000,0.827258,0.798969,0.790235,0.000000,0.819334
AAC40694__AF036710.1,0.819672,0.798808,0.639511,0.816972,0.824869,0.801788,0.825633,0.821162,0.833085,0.836066,0.829953,0.834633,0.824345,0.842027,0.805423,0.824885,0.827124,0.819033,0.822153,0.831513,0.829953,0.632777,0.826833,0.823713,0.817473,0.817473,0.821849,0.844615,0.821963,0.637854,0.796296,0.807750,0.845921,0.912844,0.806597,0.855346,0.937107,0.829953,0.834575,0.618012,0.613707,0.485401,0.821162,0.807750,0.834575,0.788462,0.528061,0.825633,0.795827,0.826007,0.826833,0.817473,0.816692,0.828614,0.609836,0.821162,0.882265,0.613527,0.633803,0.585542,0.803540,0.836193,0.813711,0.553600,0.203150,0.822531,0.809449,0.850679,0.803279,0.804688,0.821589,0.815592,0.800298,0.818862,0.811094,0.834575,0.813711,0.810730,0.813711,0.794337,0.800298,0.642105,0.816692,0.821162,0.811200,0.820593,0.816692,0.852201,0.838855,0.886878,0.859729,0.832203,0.840537,0.808096,0.847561,0.818898,0.809595,0.800000,0.821162,0.807750,0.834575,0.814465,0.793443,0.797716,0.840537,0.813711,0.798361,0.811388,0.297583,0.802233,0.847988,0.797101,0.827759,0.833085,0.211078,0.853774,0.849693,0.812689,0.795200,0.823349,0.836127,0.837556,0.840537,0.815431,0.818182,0.790660,0.839046,0.840323,0.180328,0.824742,0.826401,0.819334,0.000000
