species,ALA40028,ANO39503,YP_009259490,ANM72090,YP_009256211,YP_009186840,YP_009241376,BAU88511,AGF85783,AAM93275,AAF61213,AAB95451,ADI60256,ADI60252,YP_009229908,AME15910,AME15905,YP_009227290,YP_009215301,ALR74754,Q90185,BAS32608,AKG54800,AIE58040,BAR72999,YP_009130650,YP_009154712,YP_009134732,AIF74198,AJI02597,YP_227600,NP_694834,NP_051020,AIT71975,P27454,AIZ50117,AID57413,AIY27459,AII82250,AIT18928,AIC77176,YP_002887625,AES86015,AEI99170,AEI99166,ADM26648,YP_002916059,ACR15778,ACR15767,ACJ38931,ACF94533,ABK00521,YP_271915,AAU88153,AAG10007,YP_004678720,YP_009010974,AHK26987,AHK26969,AHA86835,YP_008658568,YP_008766862,AGW95844,AGW23423,AGS15085,AGS15077,AGS15053,AGS15039,AGK45548,AGL09957,AGL09956,YP_007003823,AFV48069,AFK85003,YP_164339,NP_874381,NP_694838,NP_694843,YP_006589928,AFH96872,AFK91980,AFD01617,AFC75858,ABV71710,AAA66612,AEX38011,AEX30511,AEQ76796,AEP95278,AEO37421,AEO37417,AEM37643,AEM37606,AEM37593,ACT09660,ADP36995,AAL91012,AAD13755,ADN44566,ADD17085,ADF32027,ADK34009,AAR26464,AAR07954,AAC40229,AAA83224,AAA74973,AAC03775,ADB20207,ADD22705,ACD37375,ABY67706,ABY67682,AAO32086,AAN03856,AAN03854,AAL09673,AAL09671,AAD27758,AAA67108,AAY45700,AAN41665,AAL55416,AAT46336,AAF61212,AAC58044,AAA83229,AAA69566,AAA66866,ACI01073,ACH81927,ACL31580,ABI16638,ABC69727,ABB76814,CAA66227,CAA25689,AIQ82699,ACV52075,U34255,M81888,U34256,AAC40694
AAA83229,0.851675,0.754386,0.792663,0.755408,0.891547,0.814992,0.811802,0.808612,0.819777,0.805423,0.781499,0.576923,0.814992,0.810207,0.807018,0.846890,0.848485,0.807018,0.800638,0.800000,0.875598,0.789474,0.810207,0.793852,0.801932,0.808612,0.700885,0.889465,0.833625,0.881978,0.888889,0.894737,0.901487,0.891547,0.883573,0.742268,0.851675,0.813397,0.805423,0.808000,0.813397,0.899635,0.821372,0.818182,0.827751,0.754386,0.795853,0.803828,0.808612,0.810207,0.752791,0.746411,0.903282,0.748006,0.899522,0.907496,0.814992,0.826156,0.805423,0.768740,0.874747,0.885870,0.810207,0.901116,0.811802,0.814992,0.816587,0.808612,0.813397,0.813397,0.795853,0.904332,0.816587,0.792663,0.897927,0.898113,0.888357,0.889085,0.899522,0.816587,0.906422,0.751196,0.878049,0.775120,0.849153,0.746411,0.807018,0.759171,0.861244,0.819777,0.816587,0.568333,0.808612,0.816587,0.752791,0.826156,0.786284,0.529508,0.759171,0.592170,0.749601,0.811802,0.550820,0.704626,0.805423,0.094099,0.773525,0.584541,0.755853,0.819777,0.808612,0.748006,0.749601,0.582137,0.593600,0.585875,0.778309,0.787709,0.582665,0.800638,0.810207,0.901116,0.787879,0.580386,0.784689,0.584270,0.000000,0.802233,0.794258,0.894737,0.813397,0.799043,0.570048,0.786284,0.106858,0.853226,0.808612,0.893805,0.894737,0.802233,0.803828,0.808612,0.813397
AAA69566,0.825273,0.833837,0.839112,0.821963,0.910162,0.628882,0.615265,0.830791,0.816921,0.087798,0.833333,0.790064,0.830725,0.833570,0.807212,0.829953,0.811232,0.828017,0.835655,0.603279,0.890430,0.643388,0.818308,0.822785,0.616747,0.624413,0.794690,0.901554,0.814361,0.884882,0.885417,0.911234,0.882900,0.902913,0.887656,0.821306,0.828393,0.796102,0.821082,0.550400,0.144882,0.881387,0.811728,0.833570,0.801575,0.858220,0.811373,0.801562,0.800000,0.806250,0.840121,0.838612,0.894646,0.846154,0.897365,0.886398,0.814093,0.812594,0.811373,0.815868,0.868687,0.882246,0.824089,0.888889,0.809595,0.808036,0.816921,0.813370,0.457602,0.822469,0.815534,0.891697,0.625564,0.826389,0.904300,0.875472,0.900139,0.880282,0.902913,0.832178,0.878899,0.847892,0.878049,0.861237,0.818644,0.838150,0.799100,0.842988,0.822047,0.803598,0.800600,0.800000,0.830791,0.823856,0.845288,0.805031,0.837556,0.795082,0.849057,0.807504,0.846834,0.829404,0.795082,0.813167,0.318731,0.794258,0.836972,0.790660,0.819398,0.841499,0.276946,0.845912,0.840491,0.808157,0.792000,0.794543,0.835637,0.826816,0.797753,0.026352,0.813772,0.908309,0.840537,0.790997,0.841874,0.791332,0.802233,0.000000,0.836066,0.908451,0.813918,0.828017,0.789050,0.843273,0.795853,0.827419,0.086310,0.902655,0.891892,0.029762,0.083832,0.029762,0.187779
AAA66866,0.848674,0.809668,0.801788,0.800333,0.898659,0.832298,0.844237,0.801788,0.803279,0.845007,0.606557,0.785256,0.798808,0.813711,0.794337,0.854914,0.850234,0.810730,0.809240,0.809836,0.913562,0.831595,0.794337,0.777577,0.814815,0.837246,0.787611,0.882556,0.837128,0.898659,0.897569,0.907601,0.886617,0.898659,0.903130,0.783505,0.858034,0.800600,0.816692,0.833600,0.845669,0.903285,0.807099,0.803279,0.820472,0.808446,0.798808,0.815625,0.818750,0.818750,0.809955,0.806938,0.905009,0.806938,0.898659,0.901345,0.821589,0.796102,0.791356,0.790419,0.876768,0.891304,0.812995,0.897898,0.820090,0.807750,0.798808,0.810730,0.849478,0.815201,0.812221,0.902527,0.827068,0.815201,0.904620,0.892453,0.903130,0.894366,0.909091,0.806259,0.904587,0.802711,0.906191,0.828054,0.847458,0.786885,0.797601,0.791159,0.859843,0.824588,0.811094,0.748333,0.803279,0.804769,0.719821,0.811321,0.052161,0.778689,0.803459,0.763458,0.783905,0.806259,0.775410,0.781139,0.836858,0.792663,0.602086,0.777778,0.799331,0.819672,0.848802,0.794025,0.777607,0.782477,0.788800,0.788122,0.741935,0.759777,0.788122,0.837556,0.820031,0.897168,0.059613,0.789389,0.614009,0.792937,0.794258,0.836066,0.000000,0.892697,0.826021,0.798808,0.785829,0.807750,0.787879,0.846774,0.847988,0.886726,0.902402,0.837556,0.845808,0.840537,0.840537
ACI01073,0.912637,0.910876,0.914085,0.908486,0.790869,0.908385,0.904984,0.897183,0.900000,0.906250,0.907738,0.891026,0.893314,0.891892,0.905634,0.909516,0.901716,0.897183,0.908451,0.900000,0.874648,0.904903,0.890141,0.884268,0.908213,0.907668,0.881416,0.721934,0.884413,0.877465,0.835069,0.829577,0.715613,0.828169,0.880282,0.883162,0.887676,0.889055,0.904225,0.889600,0.908661,0.755474,0.881173,0.891892,0.870866,0.906486,0.900000,0.881250,0.892188,0.882812,0.909502,0.907994,0.875648,0.909502,0.881690,0.834081,0.890555,0.893553,0.905634,0.902695,0.820202,0.791667,0.895404,0.909910,0.893553,0.891369,0.907042,0.887324,0.888889,0.902817,0.904225,0.759928,0.905263,0.898592,0.819718,0.764151,0.843662,0.786972,0.835211,0.905634,0.757798,0.900602,0.774859,0.921569,0.876271,0.895954,0.893553,0.899390,0.905512,0.908546,0.913043,0.883333,0.904225,0.905634,0.902817,0.878931,0.889717,0.890164,0.897799,0.897227,0.902798,0.900000,0.896721,0.866548,0.895770,0.896332,0.899563,0.887279,0.884615,0.903458,0.886228,0.894654,0.894172,0.904834,0.891200,0.886035,0.900154,0.891993,0.886035,0.904225,0.892019,0.710602,0.889717,0.887460,0.904832,0.892456,0.894737,0.908451,0.892697,0.000000,0.891074,0.897183,0.885668,0.901408,0.899522,0.882258,0.894345,0.722124,0.882883,0.901786,0.905689,0.897321,0.901639
ACH81927,0.840874,0.835098,0.649017,0.811980,0.880484,0.822981,0.823988,0.603631,0.600605,0.815431,0.842663,0.823718,0.623298,0.626324,0.614221,0.837754,0.836193,0.617247,0.650530,0.826230,0.889561,0.841150,0.586989,0.822785,0.826087,0.823161,0.789381,0.880829,0.817863,0.891074,0.895833,0.907716,0.897770,0.894100,0.891074,0.798969,0.853354,0.638427,0.611195,0.814400,0.817323,0.883212,0.584877,0.632375,0.622047,0.838124,0.270802,0.246875,0.231250,0.237500,0.839637,0.835098,0.908463,0.832073,0.900151,0.907716,0.642965,0.639939,0.647504,0.833585,0.868687,0.875000,0.787639,0.906203,0.665658,0.649017,0.642965,0.653555,0.821483,0.593041,0.609682,0.879061,0.832073,0.600605,0.901664,0.873585,0.898638,0.889085,0.901664,0.596067,0.882569,0.844175,0.874296,0.862330,0.837288,0.841150,0.655068,0.841463,0.845669,0.649017,0.649017,0.800000,0.579425,0.603631,0.819970,0.616352,0.824508,0.811475,0.825472,0.827080,0.844175,0.116490,0.806557,0.797153,0.809380,0.814992,0.842663,0.822866,0.812709,0.809380,0.824508,0.816038,0.838957,0.821483,0.828800,0.818620,0.832565,0.817505,0.823435,0.813918,0.086072,0.891074,0.826021,0.821543,0.845688,0.818620,0.813397,0.813918,0.826021,0.891074,0.000000,0.606657,0.818035,0.664145,0.814992,0.845161,0.815431,0.899115,0.900151,0.816944,0.815431,0.815431,0.815431
ACL31580,0.839314,0.829305,0.720930,0.815308,0.908689,0.812112,0.816199,0.509044,0.543928,0.824405,0.828869,0.801282,0.580370,0.581792,0.536176,0.839314,0.842434,0.643799,0.654596,0.821311,0.900517,0.833581,0.463351,0.824593,0.824477,0.816901,0.805310,0.870466,0.824869,0.904393,0.881944,0.899204,0.866171,0.906667,0.900517,0.819588,0.843994,0.650675,0.519380,0.811200,0.815748,0.877737,0.415123,0.588905,0.588976,0.834087,0.634367,0.593750,0.592187,0.592187,0.825038,0.823529,0.891192,0.823529,0.912760,0.898356,0.656672,0.635682,0.678295,0.817365,0.878788,0.896739,0.803487,0.903904,0.664168,0.657738,0.687339,0.669916,0.828947,0.572351,0.588394,0.880866,0.818045,0.643056,0.916021,0.873585,0.904382,0.883803,0.905263,0.531008,0.869725,0.835843,0.902439,0.852187,0.832203,0.839595,0.640180,0.832317,0.845669,0.652174,0.644678,0.800000,0.484496,0.501292,0.811533,0.577044,0.803279,0.803279,0.845912,0.797716,0.842415,0.635659,0.801639,0.781139,0.802115,0.797448,0.835517,0.798712,0.812709,0.806916,0.818862,0.831761,0.823620,0.814199,0.804800,0.813804,0.815668,0.817505,0.804173,0.830791,0.594679,0.904011,0.801788,0.805466,0.847731,0.808989,0.799043,0.828017,0.798808,0.897183,0.606657,0.000000,0.793881,0.698966,0.795853,0.840323,0.825893,0.893805,0.905405,0.818452,0.815868,0.819940,0.818182
ABI16638,0.840580,0.727858,0.805153,0.760399,0.895330,0.790660,0.803543,0.806763,0.813205,0.790660,0.740741,0.114332,0.824477,0.822866,0.811594,0.845411,0.843800,0.814815,0.806763,0.798361,0.887279,0.795491,0.808374,0.773960,0.792271,0.808374,0.695575,0.891192,0.840630,0.879227,0.895833,0.887279,0.903346,0.898551,0.885668,0.704467,0.850242,0.803543,0.801932,0.809984,0.792271,0.895985,0.818035,0.819646,0.834138,0.761675,0.809984,0.827697,0.816425,0.826087,0.760064,0.758454,0.905009,0.760064,0.903382,0.895330,0.809984,0.822866,0.811594,0.752013,0.892929,0.891304,0.816425,0.892110,0.808374,0.803543,0.818035,0.806763,0.803543,0.821256,0.816425,0.898917,0.800322,0.803543,0.890499,0.901887,0.896940,0.889085,0.898551,0.805153,0.889908,0.774557,0.878049,0.787440,0.844068,0.752013,0.813205,0.755233,0.856683,0.808374,0.814815,0.453333,0.801932,0.808374,0.739130,0.826087,0.785829,0.445902,0.764895,0.499184,0.772947,0.805153,0.450820,0.667260,0.792271,0.571659,0.747182,0.114332,0.742475,0.819646,0.800322,0.755233,0.758454,0.481481,0.161031,0.132045,0.756844,0.744879,0.133655,0.789050,0.813205,0.909823,0.790660,0.123994,0.755233,0.123994,0.570048,0.789050,0.785829,0.885668,0.818035,0.793881,0.000000,0.798712,0.581320,0.853226,0.789050,0.888496,0.892110,0.785829,0.795491,0.787440,0.790660
ABC69727,0.843994,0.808157,0.378063,0.810316,0.891016,0.836957,0.833333,0.690088,0.713368,0.836310,0.821429,0.802885,0.712660,0.715505,0.681876,0.847114,0.836193,0.736148,0.678273,0.822951,0.899379,0.832095,0.681937,0.815552,0.837359,0.838811,0.810619,0.879102,0.842382,0.906448,0.881944,0.909814,0.888476,0.909333,0.906949,0.812715,0.842434,0.685157,0.711055,0.835200,0.839370,0.883212,0.641975,0.711238,0.681890,0.822021,0.661082,0.634375,0.639062,0.631250,0.822021,0.815988,0.901554,0.825038,0.898438,0.904335,0.673163,0.674663,0.716216,0.817365,0.856566,0.869565,0.801902,0.887387,0.698651,0.677083,0.718555,0.694986,0.839181,0.705368,0.685560,0.870036,0.833083,0.712500,0.907097,0.894340,0.911023,0.864437,0.905263,0.720149,0.856881,0.831325,0.872420,0.837104,0.828814,0.836705,0.671664,0.827744,0.839370,0.679160,0.673163,0.788333,0.716958,0.711223,0.805907,0.680818,0.798808,0.804918,0.830189,0.791191,0.821797,0.705224,0.801639,0.807829,0.832326,0.791069,0.818049,0.800322,0.804348,0.817003,0.830838,0.822327,0.826687,0.802115,0.804800,0.791332,0.798771,0.802607,0.786517,0.841886,0.652582,0.902579,0.800298,0.795820,0.821376,0.797753,0.786284,0.843273,0.807750,0.901408,0.664145,0.698966,0.798712,0.000000,0.789474,0.838710,0.836310,0.865487,0.896396,0.836310,0.836826,0.836310,0.839046
ABB76814,0.846890,0.733652,0.799043,0.750416,0.899522,0.805423,0.811802,0.808612,0.822967,0.802233,0.778309,0.586538,0.814992,0.813397,0.807018,0.848485,0.846890,0.807018,0.805423,0.796721,0.880383,0.797448,0.805423,0.790235,0.803543,0.811802,0.700885,0.886010,0.837128,0.878788,0.888889,0.897927,0.901487,0.894737,0.881978,0.740550,0.853270,0.810207,0.808612,0.806400,0.808612,0.906934,0.818182,0.818182,0.824561,0.752791,0.797448,0.805423,0.803828,0.803828,0.748006,0.746411,0.896373,0.749601,0.901116,0.910686,0.807018,0.814992,0.797448,0.768740,0.901010,0.889493,0.811802,0.899522,0.808612,0.808612,0.811802,0.805423,0.802233,0.816587,0.807018,0.906137,0.811802,0.795853,0.905901,0.900000,0.896332,0.887324,0.896332,0.824561,0.902752,0.751196,0.893058,0.775120,0.847458,0.741627,0.807018,0.760766,0.856459,0.807018,0.807018,0.563333,0.810207,0.818182,0.760766,0.826156,0.784689,0.536066,0.762360,0.601958,0.752791,0.802233,0.549180,0.693950,0.795853,0.027113,0.768740,0.589372,0.760870,0.822967,0.803828,0.752791,0.760766,0.582137,0.598400,0.590690,0.773525,0.785847,0.587480,0.794258,0.810207,0.901116,0.787879,0.588424,0.781499,0.592295,0.106858,0.795853,0.787879,0.899522,0.814992,0.795853,0.581320,0.789474,0.000000,0.853226,0.803828,0.890265,0.889952,0.799043,0.799043,0.797448,0.800638
CAA66227,0.201613,0.875806,0.837097,0.856905,0.882258,0.808065,0.796774,0.838710,0.837097,0.841935,0.869355,0.848387,0.848387,0.845161,0.830645,0.153226,0.185484,0.833871,0.875806,0.809836,0.879032,0.819355,0.843548,0.857143,0.835484,0.814516,0.840708,0.887737,0.562172,0.885484,0.894097,0.879032,0.886617,0.900000,0.872581,0.841924,0.296774,0.846774,0.837097,0.824194,0.838710,0.879562,0.846774,0.846774,0.845161,0.870968,0.837097,0.835484,0.843548,0.838710,0.861290,0.854839,0.899827,0.850000,0.893548,0.893548,0.859677,0.858065,0.854839,0.858065,0.892929,0.907609,0.850000,0.895161,0.856452,0.856452,0.850000,0.843548,0.829032,0.835484,0.843548,0.886282,0.812903,0.833871,0.898387,0.875472,0.883871,0.885563,0.895161,0.848387,0.882569,0.859677,0.881801,0.885484,0.008475,0.854839,0.850000,0.866129,0.369355,0.843548,0.846774,0.840000,0.843548,0.850000,0.866129,0.843548,0.859677,0.845902,0.859677,0.848287,0.862903,0.848387,0.847541,0.843416,0.825806,0.853226,0.859677,0.850000,0.859532,0.854839,0.830645,0.856452,0.867742,0.853226,0.845161,0.854839,0.869355,0.847300,0.856452,0.827419,0.841935,0.883871,0.856452,0.856452,0.877419,0.846774,0.853226,0.827419,0.846774,0.882258,0.845161,0.840323,0.853226,0.838710,0.853226,0.000000,0.841935,0.886726,0.887097,0.833871,0.833871,0.832258,0.840323
CAA25689,0.828393,0.835347,0.830357,0.820300,0.901786,0.638199,0.623053,0.830357,0.812500,0.020833,0.836310,0.788462,0.828869,0.830357,0.802083,0.825273,0.808112,0.812500,0.833333,0.613115,0.883929,0.648810,0.819940,0.824593,0.624799,0.629108,0.801770,0.908463,0.824869,0.885417,0.888889,0.909226,0.884758,0.903274,0.883929,0.819588,0.819033,0.806597,0.813988,0.552000,0.113386,0.888686,0.822531,0.827381,0.801575,0.855204,0.803571,0.796875,0.800000,0.800000,0.847662,0.844646,0.889465,0.846154,0.889881,0.892377,0.815592,0.812594,0.800595,0.818862,0.864646,0.878623,0.827258,0.897898,0.802099,0.805060,0.811012,0.806548,0.433036,0.797619,0.803571,0.884477,0.634586,0.815476,0.901786,0.877358,0.897321,0.880282,0.891369,0.824405,0.884404,0.852410,0.900563,0.861237,0.815254,0.839286,0.805097,0.844512,0.826772,0.802099,0.806597,0.801667,0.816964,0.808036,0.834821,0.798742,0.840537,0.791803,0.849057,0.805873,0.834821,0.809524,0.795082,0.814947,0.321752,0.802233,0.839286,0.787440,0.826087,0.842262,0.281437,0.847484,0.846626,0.808157,0.793600,0.792937,0.820276,0.834264,0.789727,0.086310,0.810642,0.907738,0.849478,0.790997,0.840774,0.789727,0.808612,0.086310,0.847988,0.894345,0.815431,0.825893,0.789050,0.836310,0.803828,0.841935,0.000000,0.900885,0.896396,0.087798,0.104790,0.087798,0.180328
AIQ82699,0.883186,0.900885,0.879646,0.892035,0.750442,0.888496,0.884956,0.890265,0.881416,0.900885,0.904425,0.890265,0.869027,0.867257,0.870796,0.884956,0.890265,0.881416,0.899115,0.902655,0.895575,0.895575,0.897345,0.887884,0.899115,0.892035,0.895575,0.322124,0.881416,0.888496,0.823009,0.796460,0.702602,0.805310,0.900885,0.900885,0.888496,0.877876,0.881416,0.895575,0.906195,0.760949,0.900885,0.874336,0.890265,0.909735,0.872566,0.860177,0.870796,0.867257,0.902655,0.902655,0.892035,0.902655,0.872566,0.796460,0.879646,0.881416,0.874336,0.906195,0.802020,0.811594,0.870796,0.890265,0.879646,0.877876,0.879646,0.874336,0.902655,0.888496,0.883186,0.732852,0.895575,0.899115,0.780531,0.726415,0.808850,0.801770,0.824779,0.883186,0.735780,0.902655,0.720450,0.911504,0.883186,0.890265,0.874336,0.904425,0.893805,0.876106,0.872566,0.890265,0.897345,0.888496,0.890265,0.874336,0.884956,0.886726,0.883186,0.904425,0.906195,0.904425,0.888496,0.900356,0.907965,0.890265,0.902655,0.890265,0.883186,0.890265,0.904425,0.904425,0.906195,0.895575,0.906195,0.893805,0.892035,0.897579,0.895575,0.899115,0.870796,0.743363,0.897345,0.892035,0.904425,0.892035,0.893805,0.902655,0.886726,0.722124,0.899115,0.893805,0.888496,0.865487,0.890265,0.886726,0.900885,0.000000,0.877876,0.904425,0.904425,0.904425,0.906195
ACV52075,0.889236,0.898792,0.884384,0.885191,0.867868,0.875776,0.906542,0.899399,0.905405,0.894895,0.902402,0.900641,0.879880,0.896396,0.896396,0.897036,0.898596,0.903904,0.899399,0.896721,0.806306,0.893393,0.902402,0.887884,0.896940,0.890454,0.890265,0.899827,0.886165,0.807808,0.878472,0.884384,0.873606,0.890390,0.819820,0.871134,0.879875,0.884384,0.893393,0.897600,0.889764,0.868613,0.908951,0.876877,0.886614,0.895928,0.890390,0.890625,0.890625,0.887500,0.898944,0.900452,0.870466,0.901961,0.081081,0.885886,0.884384,0.906907,0.899399,0.899399,0.880808,0.894928,0.892235,0.096096,0.884384,0.905405,0.903904,0.876877,0.903904,0.897898,0.908408,0.884477,0.902256,0.902402,0.879880,0.867925,0.899399,0.892606,0.876877,0.891892,0.873394,0.893072,0.872420,0.923077,0.891525,0.906907,0.881381,0.910061,0.897638,0.891892,0.890390,0.903333,0.902402,0.906907,0.890390,0.882075,0.905405,0.904918,0.910377,0.897227,0.905405,0.893393,0.911475,0.900356,0.892749,0.891547,0.912913,0.901771,0.884615,0.900901,0.899399,0.900943,0.897239,0.906344,0.902400,0.898876,0.912442,0.890130,0.897271,0.893393,0.895149,0.887387,0.905405,0.893891,0.896396,0.902087,0.894737,0.891892,0.902402,0.882883,0.900151,0.905405,0.892110,0.896396,0.889952,0.887097,0.896396,0.877876,0.000000,0.890390,0.893393,0.902402,0.903904
U34255,0.840874,0.833837,0.827381,0.820300,0.910714,0.628882,0.612150,0.818452,0.813988,0.087798,0.834821,0.788462,0.824405,0.825893,0.800595,0.837754,0.825273,0.818452,0.825893,0.596721,0.882440,0.639881,0.806548,0.822785,0.615137,0.630673,0.800000,0.903282,0.812609,0.883929,0.887153,0.904762,0.881041,0.901786,0.880952,0.826460,0.817473,0.805097,0.808036,0.550400,0.141732,0.886861,0.813272,0.824405,0.804724,0.861237,0.808036,0.792188,0.803125,0.800000,0.841629,0.847662,0.894646,0.843137,0.885417,0.907324,0.820090,0.811094,0.797619,0.815868,0.862626,0.876812,0.824089,0.900901,0.806597,0.803571,0.811012,0.805060,0.449405,0.805060,0.802083,0.884477,0.625564,0.816964,0.906250,0.871698,0.904762,0.880282,0.901786,0.827381,0.878899,0.850904,0.879925,0.861237,0.830508,0.842262,0.803598,0.847561,0.817323,0.803598,0.806597,0.806667,0.813988,0.813988,0.836310,0.797170,0.839046,0.795082,0.852201,0.807504,0.845238,0.818452,0.798361,0.816726,0.323263,0.795853,0.831845,0.787440,0.822742,0.837798,0.278443,0.845912,0.842025,0.806647,0.790400,0.794543,0.835637,0.828678,0.792937,0.037202,0.815336,0.903274,0.842027,0.790997,0.836310,0.791332,0.802233,0.029762,0.837556,0.901786,0.816944,0.818452,0.785829,0.836310,0.799043,0.833871,0.087798,0.904425,0.890390,0.000000,0.064371,0.022321,0.189270
M81888,0.839314,0.838369,0.827844,0.820300,0.910180,0.622671,0.624611,0.820359,0.814371,0.106287,0.833832,0.790064,0.823353,0.826347,0.806886,0.834633,0.812793,0.817365,0.830838,0.606557,0.880240,0.639222,0.811377,0.824593,0.626409,0.624413,0.794690,0.901554,0.814361,0.883234,0.888889,0.907186,0.881041,0.907186,0.881737,0.826460,0.833073,0.802099,0.814371,0.547200,0.143307,0.885036,0.822531,0.826347,0.803150,0.855204,0.799401,0.798438,0.803125,0.803125,0.840121,0.843137,0.891192,0.843137,0.889222,0.895210,0.817091,0.812594,0.800898,0.818862,0.860606,0.878623,0.827258,0.894895,0.806597,0.808383,0.809880,0.811377,0.449102,0.800898,0.812874,0.882671,0.636090,0.814371,0.910180,0.881132,0.905689,0.890845,0.905689,0.820359,0.884404,0.850904,0.879925,0.864253,0.828814,0.839820,0.806597,0.849085,0.814173,0.809595,0.809595,0.808333,0.814371,0.802395,0.826347,0.809748,0.844311,0.798361,0.855346,0.805873,0.833832,0.809880,0.798361,0.816726,0.326284,0.797448,0.836826,0.793881,0.827759,0.833832,0.290419,0.849057,0.849693,0.812689,0.790400,0.792937,0.835637,0.819367,0.792937,0.086826,0.810642,0.908683,0.847305,0.789389,0.836826,0.791332,0.803828,0.083832,0.845808,0.905689,0.815431,0.815868,0.795491,0.836826,0.799043,0.833871,0.104790,0.904425,0.893393,0.064371,0.000000,0.070359,0.197605
U34256,0.829953,0.833837,0.830357,0.818636,0.910714,0.619565,0.616822,0.819940,0.800595,0.084821,0.834821,0.791667,0.822917,0.825893,0.802083,0.831513,0.822153,0.815476,0.825893,0.595082,0.882440,0.639881,0.806548,0.820976,0.618357,0.622848,0.794690,0.903282,0.819615,0.883929,0.890625,0.901786,0.881041,0.907738,0.886905,0.823024,0.817473,0.802099,0.812500,0.550400,0.137008,0.883212,0.811728,0.827381,0.807874,0.859729,0.799107,0.793750,0.801562,0.800000,0.840121,0.840121,0.891192,0.847662,0.888393,0.905830,0.818591,0.809595,0.797619,0.815868,0.860606,0.871377,0.817750,0.900901,0.805097,0.808036,0.812500,0.808036,0.447917,0.806548,0.800595,0.880866,0.627068,0.818452,0.904762,0.871698,0.901786,0.887324,0.898810,0.827381,0.880734,0.847892,0.878049,0.861237,0.825424,0.840774,0.803598,0.847561,0.820472,0.808096,0.808096,0.805000,0.813988,0.813988,0.836310,0.795597,0.840537,0.795082,0.850629,0.802610,0.848214,0.819940,0.798361,0.816726,0.320242,0.792663,0.831845,0.789050,0.824415,0.837798,0.278443,0.844340,0.843558,0.808157,0.793600,0.792937,0.831029,0.826816,0.792937,0.028274,0.815336,0.904762,0.843517,0.790997,0.834821,0.791332,0.808612,0.029762,0.840537,0.897321,0.815431,0.819940,0.787440,0.836310,0.797448,0.832258,0.087798,0.904425,0.902402,0.022321,0.070359,0.000000,0.186289
AAC40694,0.829953,0.845921,0.834575,0.823627,0.907601,0.618012,0.613707,0.821162,0.807750,0.181818,0.834575,0.788462,0.822653,0.825633,0.795827,0.831513,0.826833,0.816692,0.828614,0.609836,0.886736,0.637854,0.821162,0.826401,0.613527,0.633803,0.803540,0.896373,0.824869,0.886736,0.901042,0.898659,0.886617,0.904620,0.886736,0.824742,0.836193,0.806597,0.813711,0.553600,0.203150,0.886861,0.822531,0.827124,0.809449,0.850679,0.803279,0.800000,0.803125,0.804688,0.850679,0.849170,0.889465,0.856712,0.894188,0.910314,0.821589,0.815592,0.800298,0.818862,0.860606,0.882246,0.819334,0.905405,0.811094,0.813711,0.810730,0.813711,0.430700,0.794337,0.800298,0.891697,0.642105,0.816692,0.909091,0.879245,0.895678,0.887324,0.897168,0.816692,0.891743,0.838855,0.878049,0.859729,0.832203,0.840537,0.808096,0.847561,0.818898,0.808096,0.809595,0.800000,0.821162,0.807750,0.834575,0.814465,0.833085,0.793443,0.855346,0.797716,0.840537,0.813711,0.798361,0.811388,0.297583,0.802233,0.847988,0.797101,0.827759,0.833085,0.211078,0.853774,0.849693,0.812689,0.795200,0.791332,0.823349,0.836127,0.797753,0.189270,0.813772,0.903130,0.837556,0.794212,0.840537,0.791332,0.813397,0.187779,0.840537,0.901639,0.815431,0.818182,0.790660,0.839046,0.800638,0.840323,0.180328,0.906195,0.903904,0.189270,0.197605,0.186289,0.000000
