species,AVR53768__MG745682.1,AVR53760__MG745678.1,AVR53758__MG745677.1,AVR53746__MG745672.1,AVR53744__MG745671.1,AVR53742__MG745670.1,YP_009272913__KU950356,YP_009215301__KP729195,AII82250__KM017744.1,AGL09957__KC339251.1,AGL09956__KC339250.1,AWV66970__MG693108.1,AWO81976__MG345036.1,AWO81967__MG345028.1,AWF28742__MF198246.1,AWB14639__MF416384.1,AWB14637__MF416383.1,AWB14590__MF175080.1,YP_009315890__KU321655,AAY45700__DQ000496.1,AUW64490__MG136722.1,AUQ23249__KY564173.1,AUO28605__KY511292.1,AUF34951__MG383448.1,AUF34940__MG383445.1,AUD40075__MF464269.1,AUD40071__MF464268.1,YP_009315908__KT878839,YP_009315886__KT878837,ATX68205__MF444157.1,ATX68201__MF362633.1,ATV81502__MF682927.1,ATV81500__MF682926.1,ATV81497__MF682925.1,ATV81491__MF682923.1,ATV81488__MF682922.1,ATJ03467__MF285607.1,ATI09457__MF593479.1,APC23176__KT961665.1,ATD50845__MF085373.1,ASM93495__KY214448.1,YP_009389289__KY640438,AIF74245__KJ641683.1,AIF74237__KJ641680.1,AIF74198__KJ641663.1,ASC49417__KY640455.1,ASC49334__KY640430.1,ASC49322__KY640427.1,AOX47681__KU321654.1,YP_009361877__KX981923,APC23164__KT961659.1,AQX45759__KX343069.1,AQR59123__KX133426.1,AQS80393__KX981980.1,AQS80381__KX981976.1,AQS80297__KX981922.1,AQS80292__KX981921.1,AQN78781__KX685945.1,ALT55210__KU295527.1,ALT55209__KU295526.1,ALT55206__KU295523.1,ALT55196__KU295513.1,BAS32608__AB982223.1,AOL02446__KX583629.1,ANY57893__KX272741.1,AEF33726__JF512473.1,ADN44566__GQ869543.1,ADN44563__GQ869542.1,ALA40028__KT329428.1,YP_009259490__KU172421,YP_009186840__KT716186,YP_009241376__LC085675,BAU69595__LC085666.1,AGF85783__KC580640.1,AAF61213__AF221123.1,AAB95451__AF028705.1,AKI82155__KR261072.1,ADI60252__HM053693.2,YP_009229908__KT592508,AME15917__KT878967.1,AME15905__KT878961.1,AME15895__KT878959.1,YP_009227290__KT454512,ALR74754__KT965075.1,AKG54800__KP281720.1,AIW53333__KM254174.1,BAR72999__LC011425.1,YP_009130650__AB937988,BAR42282__LC011438.1,YP_009154712__KP733794,AID57413__KJ396347.1,AIT18928__KJ495710.1,AIC77176__KJ631100.1,AES86015__JN648103.1,AEI99166__HQ291308.1,ADM26648__HQ113143.1,YP_002916059__FJ973561,ACR15767__FJ973558.1,YP_009010974__KF360033,AHK26987__KF025386.1,AHK26969__KF025380.1,AHA86835__KF373759.1,AGZ93685__KF792837.1,AGS15085__KF206166.1,AGS15077__KF206164.1,AGS15053__KF206158.1,AGS15039__KF206154.1,AFV48069__JX627576.1,AFK85003__JQ814850.1,YP_005097851__JQ037754,ADB55714__GU269892.1,AFH96872__JQ692585.1,AFD01617__JN798211.1,AFD01602__JN798204.1,ABV71710__EU175872.1,AAA66612__M20036.1,AEX38011__JQ037753.1,AEX30511__JN831651.1,AEQ76796__JF504699.1,AEP95278__JN202450.1,AEO37417__JF429834.1,AEM37643__JN420372.1,AEM37606__JN420365.1,AEM37593__JN420361.1,ACT09660__GQ200736.1,ADP36995__HQ223038.1,AAD13755__AF085716.1,ADD17085__GU226971.1,ADF32027__GU938300.1,ADK34009__HM145750.1,AAR26464__AY388617.1,AAR07954__AY349010.1,AAC40229__U44978.1,AAA83224__U22967.1,AAA74973__U26342.1,AAC03775__AF043303.1,ADB20207__GQ387499.1,ADD22705__GU214704.1,ACD37375__EU659111.1,ABY67706__EU200677.1,ABY67682__EU200669.1,AAO32086__AY186198.1,AAN03856__AF513852.1,AAL09673__AF406967.1,AAL09671__AF406966.1,AAL55416__AY064475.1,AAF61212__AF221122.1,ACH81927__EU918736.1,ACL31580__FJ214110.1,ABI16638__DQ813647.1,ABC69727__DQ335247.1,CAA66227__X97629.1,CAA25689__X01457.1,AIZ50117__KP120516.1,AIE58040__KM035804.1,AGW95844__KC876004.1,AAC40694__AF036710.1
AAC40229__U44978.1,0.832326,0.336858,0.809668,0.826797,0.848101,0.842424,0.814199,0.824773,0.824773,0.820242,0.812689,0.826284,0.826284,0.819967,0.611285,0.771681,0.781469,0.817221,0.838369,0.810642,0.811130,0.820168,0.802233,0.839161,0.867069,0.817221,0.807890,0.811765,0.835385,0.822222,0.811966,0.801223,0.806647,0.823263,0.836858,0.826923,0.819033,0.801020,0.822804,0.818462,0.827795,0.818731,0.600815,0.816972,0.810858,0.815710,0.812689,0.808157,0.839879,0.806552,0.835347,0.834101,0.833837,0.804992,0.803432,0.817473,0.819033,0.619120,0.820593,0.819033,0.812793,0.815913,0.619335,0.807099,0.905199,0.817221,0.845912,0.938679,0.815913,0.836858,0.618012,0.615265,0.478102,0.794562,0.815710,0.801282,0.507653,0.827795,0.799094,0.809524,0.801872,0.815913,0.830816,0.593443,0.820242,0.898792,0.607085,0.613459,0.573494,0.789381,0.820593,0.548800,0.325984,0.817901,0.811024,0.836858,0.790030,0.793750,0.832326,0.818731,0.802115,0.820242,0.835347,0.812689,0.814199,0.824773,0.830816,0.623867,0.820242,0.801600,0.806552,0.821752,0.850453,0.888218,0.854985,0.816949,0.841390,0.808157,0.830793,0.833071,0.818731,0.803333,0.806647,0.809668,0.829305,0.811321,0.793443,0.802610,0.842900,0.806647,0.803279,0.802491,0.000000,0.797448,0.824773,0.793881,0.819398,0.835347,0.350453,0.838050,0.848160,0.814199,0.792000,0.826421,0.824953,0.839879,0.845921,0.809380,0.802115,0.792271,0.832326,0.825806,0.321752,0.816151,0.819168,0.835182,0.297583
AAA83224__U22967.1,0.811802,0.792663,0.585327,0.813725,0.768740,0.757576,0.813397,0.803828,0.808612,0.816587,0.805423,0.797448,0.736842,0.754501,0.814992,0.562832,0.538462,0.811802,0.807018,0.808612,0.774030,0.852101,0.105263,0.835664,0.854864,0.816587,0.819897,0.848739,0.770335,0.852991,0.849573,0.578947,0.620415,0.814992,0.800638,0.818910,0.859649,0.790816,0.830941,0.822967,0.816587,0.803828,0.788187,0.815308,0.837128,0.805423,0.813397,0.813397,0.805423,0.848485,0.768740,0.822967,0.821372,0.846890,0.854864,0.856459,0.853270,0.791069,0.850080,0.848485,0.854864,0.851675,0.800638,0.577352,0.881978,0.805423,0.759171,0.881978,0.850080,0.799043,0.805423,0.816587,0.773723,0.819777,0.770335,0.578526,0.732143,0.813397,0.808612,0.849817,0.848485,0.842105,0.810207,0.796721,0.807018,0.880383,0.803543,0.807018,0.814458,0.700885,0.851675,0.809600,0.805423,0.818182,0.830941,0.759171,0.799043,0.803828,0.808612,0.814992,0.799043,0.765550,0.802233,0.805423,0.808612,0.810207,0.805423,0.811802,0.795853,0.742400,0.848485,0.821372,0.749601,0.819777,0.776715,0.844068,0.743222,0.803828,0.760766,0.854864,0.810207,0.560000,0.808612,0.813397,0.762360,0.827751,0.536066,0.597064,0.754386,0.813397,0.542623,0.693950,0.797448,0.000000,0.767145,0.579710,0.759197,0.819777,0.800638,0.749601,0.760766,0.580542,0.590400,0.775120,0.787709,0.795853,0.775120,0.814992,0.797448,0.571659,0.791069,0.853226,0.802233,0.740550,0.793852,0.813397,0.802233
AAA74973__U26342.1,0.851528,0.840774,0.778748,0.810458,0.799051,0.793939,0.820961,0.822416,0.825328,0.829694,0.835517,0.836972,0.773414,0.780687,0.822884,0.746903,0.746503,0.829694,0.819505,0.835681,0.787521,0.862185,0.771930,0.837413,0.870451,0.823872,0.830189,0.858824,0.803077,0.854701,0.854701,0.773700,0.771772,0.828239,0.835536,0.830128,0.858034,0.770408,0.847458,0.849231,0.834061,0.822416,0.771894,0.810316,0.828371,0.818049,0.838428,0.828239,0.809316,0.847114,0.138282,0.843318,0.832606,0.856474,0.858034,0.850234,0.854914,0.837633,0.853354,0.861154,0.861154,0.853354,0.838039,0.770062,0.853211,0.838081,0.803459,0.910377,0.856474,0.820961,0.830745,0.827103,0.791971,0.826783,0.339286,0.759615,0.775510,0.822416,0.828239,0.849817,0.853354,0.853354,0.835517,0.818033,0.815138,0.867756,0.818035,0.830986,0.828916,0.757522,0.859594,0.822400,0.834646,0.828704,0.847244,0.794872,0.812227,0.818750,0.841079,0.836582,0.831150,0.781437,0.819505,0.835082,0.845238,0.844250,0.842795,0.837594,0.839884,0.769600,0.853354,0.826783,0.792169,0.856712,0.815988,0.852542,0.799127,0.829085,0.788110,0.859843,0.847076,0.753333,0.825328,0.819505,0.777293,0.839623,0.759016,0.755302,0.802651,0.822416,0.740984,0.765125,0.824773,0.767145,0.000000,0.761675,0.795987,0.839884,0.844311,0.789308,0.789877,0.767372,0.752000,0.754224,0.791434,0.603577,0.251830,0.842663,0.835517,0.747182,0.818049,0.859677,0.839286,0.761168,0.792043,0.833597,0.847988
AAC03775__AF043303.1,0.819646,0.790660,0.600644,0.797386,0.777778,0.752013,0.808374,0.818035,0.803543,0.818035,0.816425,0.816425,0.731079,0.747954,0.790660,0.529204,0.522727,0.806763,0.809984,0.821256,0.763912,0.847059,0.584541,0.846154,0.867955,0.821256,0.809605,0.845378,0.752013,0.847863,0.847863,0.420290,0.510467,0.824477,0.829308,0.821256,0.855072,0.795918,0.834138,0.834138,0.818035,0.808374,0.780041,0.821963,0.842382,0.808374,0.797101,0.800322,0.814815,0.843800,0.763285,0.827697,0.816425,0.842190,0.847021,0.832528,0.845411,0.806763,0.845411,0.848631,0.847021,0.848631,0.790660,0.468599,0.884058,0.814815,0.768116,0.882448,0.835749,0.800322,0.797101,0.801932,0.751825,0.818035,0.750403,0.117552,0.732143,0.824477,0.809984,0.846154,0.848631,0.843800,0.816425,0.798361,0.808374,0.863124,0.790660,0.808374,0.807229,0.688496,0.851852,0.809984,0.793881,0.813205,0.824477,0.758454,0.809984,0.824477,0.813205,0.824477,0.814815,0.764895,0.806763,0.813205,0.808374,0.818035,0.809984,0.803543,0.816425,0.747182,0.850242,0.809984,0.774557,0.822866,0.785829,0.847458,0.753623,0.818035,0.758454,0.856683,0.808374,0.451667,0.814815,0.818035,0.737520,0.832528,0.437705,0.499184,0.771337,0.806763,0.440984,0.660142,0.793881,0.579710,0.761675,0.000000,0.750836,0.816425,0.798712,0.760064,0.763285,0.487923,0.152979,0.755233,0.750466,0.784219,0.766506,0.822866,0.798712,0.114332,0.800322,0.850000,0.787440,0.702749,0.781193,0.811594,0.797101
ADB20207__GQ387499.1,0.809365,0.827759,0.735786,0.814381,0.797659,0.779264,0.819398,0.831104,0.816054,0.816054,0.826087,0.821070,0.463211,0.145485,0.816054,0.732743,0.739510,0.819398,0.816054,0.817726,0.709949,0.863866,0.760870,0.851399,0.874582,0.811037,0.811321,0.863866,0.774247,0.856410,0.859829,0.774247,0.784281,0.819398,0.817726,0.826087,0.847826,0.795918,0.826087,0.816054,0.794314,0.809365,0.784114,0.834448,0.851138,0.812709,0.817726,0.817726,0.817726,0.846154,0.769231,0.826087,0.812709,0.844482,0.846154,0.857860,0.854515,0.822742,0.849498,0.842809,0.856187,0.852843,0.826087,0.782609,0.901338,0.821070,0.779264,0.886288,0.844482,0.802676,0.817726,0.826087,0.799270,0.812709,0.784281,0.750836,0.778061,0.814381,0.807692,0.860806,0.847826,0.841137,0.816054,0.822742,0.816054,0.887960,0.821070,0.814381,0.845783,0.784071,0.856187,0.811037,0.844482,0.816054,0.809365,0.787625,0.822742,0.827759,0.817726,0.826087,0.812709,0.780936,0.814381,0.829431,0.824415,0.834448,0.819398,0.816054,0.827759,0.742475,0.849498,0.814381,0.750836,0.837793,0.797659,0.861017,0.790970,0.821070,0.787625,0.846154,0.824415,0.770903,0.799331,0.806020,0.789298,0.822742,0.730769,0.752508,0.787625,0.806020,0.729097,0.758007,0.819398,0.759197,0.795987,0.750836,0.000000,0.812709,0.822742,0.772575,0.784281,0.759197,0.752508,0.787625,0.668529,0.804348,0.797659,0.812709,0.812709,0.742475,0.804348,0.859532,0.826087,0.738832,0.759494,0.792642,0.827759
ADD22705__GU214704.1,0.826339,0.830357,0.811239,0.473856,0.830696,0.822727,0.793948,0.811239,0.806916,0.801153,0.791066,0.805476,0.824773,0.819967,0.826019,0.815929,0.804196,0.815562,0.817003,0.804382,0.809444,0.847059,0.818182,0.837413,0.858790,0.811239,0.801029,0.843697,0.820000,0.849573,0.852991,0.816514,0.813814,0.814121,0.812041,0.793269,0.845554,0.762755,0.795069,0.801538,0.798271,0.805476,0.806517,0.798669,0.845884,0.799712,0.814121,0.806916,0.818444,0.840874,0.828283,0.804916,0.031700,0.847114,0.842434,0.854914,0.851794,0.825493,0.843994,0.848674,0.854914,0.848674,0.829123,0.811728,0.892966,0.811094,0.828616,0.935535,0.848674,0.806916,0.835404,0.828660,0.806569,0.791066,0.815476,0.823718,0.801020,0.795389,0.805476,0.851648,0.850234,0.845554,0.819885,0.824590,0.808357,0.890045,0.835749,0.851330,0.828916,0.824779,0.842434,0.836800,0.833071,0.811728,0.806299,0.832579,0.804035,0.809375,0.808096,0.817091,0.798271,0.832335,0.779539,0.809595,0.811012,0.804035,0.818444,0.842105,0.812680,0.809600,0.851794,0.802594,0.825301,0.888386,0.850679,0.842373,0.828035,0.808096,0.835366,0.845669,0.805097,0.820000,0.815562,0.801153,0.828530,0.806604,0.814754,0.807504,0.821797,0.806916,0.826230,0.809609,0.835347,0.819777,0.839884,0.816425,0.812709,0.000000,0.838323,0.816038,0.825153,0.827795,0.811200,0.821813,0.811918,0.821162,0.844802,0.809380,0.806916,0.819646,0.817003,0.854839,0.842262,0.809278,0.799277,0.572108,0.833085
ACD37375__EU659111.1,0.826347,0.297904,0.812874,0.820261,0.854430,0.848485,0.805389,0.826347,0.824850,0.811377,0.815868,0.826347,0.850453,0.823241,0.612853,0.787611,0.791958,0.815868,0.838323,0.812207,0.821248,0.821849,0.808612,0.853147,0.871257,0.806886,0.825043,0.816807,0.849231,0.805128,0.801709,0.796636,0.815315,0.820359,0.844311,0.817308,0.833073,0.790816,0.812018,0.823077,0.815868,0.802395,0.602851,0.798669,0.816112,0.814371,0.818862,0.818862,0.841317,0.828393,0.850299,0.821813,0.835329,0.825273,0.826833,0.814353,0.829953,0.626707,0.822153,0.825273,0.823713,0.826833,0.625749,0.804012,0.903670,0.812594,0.850629,0.935535,0.819033,0.838323,0.627329,0.604361,0.496350,0.806886,0.838323,0.790064,0.528061,0.836826,0.803892,0.809524,0.823713,0.825273,0.814371,0.614754,0.818862,0.887725,0.613527,0.619718,0.592771,0.792920,0.822153,0.555200,0.321260,0.816358,0.826772,0.841629,0.811377,0.803125,0.815592,0.823088,0.806886,0.824850,0.826347,0.821589,0.814371,0.817365,0.820359,0.631579,0.824850,0.822400,0.823713,0.818862,0.846386,0.883861,0.861237,0.822034,0.836826,0.811094,0.850610,0.828346,0.817091,0.798333,0.818862,0.814371,0.841317,0.817610,0.791803,0.802610,0.850299,0.823353,0.800000,0.797153,0.350453,0.800638,0.844311,0.798712,0.822742,0.838323,0.000000,0.845912,0.852761,0.815710,0.793600,0.831029,0.824953,0.850299,0.847305,0.824508,0.818862,0.800322,0.830838,0.830645,0.281437,0.814433,0.817360,0.817750,0.211078
ABY67706__EU200677.1,0.842767,0.847484,0.732704,0.820261,0.653481,0.511006,0.838050,0.827044,0.820755,0.830189,0.823899,0.844340,0.784591,0.779051,0.828616,0.722124,0.713287,0.820755,0.819182,0.822327,0.757167,0.848739,0.748006,0.858392,0.855346,0.834906,0.838765,0.848739,0.361635,0.844444,0.856410,0.764151,0.767296,0.809748,0.823899,0.833333,0.860063,0.818878,0.842767,0.836478,0.825472,0.828616,0.808554,0.835275,0.847636,0.827044,0.820755,0.819182,0.812893,0.844340,0.790881,0.836478,0.812893,0.844340,0.852201,0.853774,0.849057,0.831761,0.850629,0.852201,0.856918,0.858491,0.828616,0.746855,0.886792,0.814465,0.132075,0.463836,0.858491,0.831761,0.836478,0.831761,0.795620,0.833333,0.786164,0.761218,0.793367,0.830189,0.827044,0.853480,0.863208,0.852201,0.816038,0.822951,0.833333,0.886792,0.819646,0.839623,0.819277,0.761062,0.856918,0.833600,0.851969,0.844340,0.840945,0.455975,0.817610,0.825472,0.827044,0.828616,0.814465,0.789308,0.827044,0.822327,0.827044,0.816038,0.820755,0.827044,0.836478,0.748800,0.861635,0.822327,0.490566,0.605346,0.545597,0.850847,0.564465,0.819182,0.327044,0.859843,0.820755,0.745000,0.831761,0.825472,0.748428,0.844340,0.755738,0.745514,0.676101,0.823899,0.752459,0.765125,0.838050,0.749601,0.789308,0.760064,0.772575,0.816038,0.845912,0.000000,0.331761,0.762579,0.766400,0.759434,0.769088,0.792453,0.797170,0.816038,0.831761,0.755233,0.822327,0.856452,0.847484,0.728522,0.797468,0.822504,0.853774
ABY67682__EU200669.1,0.843558,0.843558,0.740798,0.834967,0.662975,0.500000,0.831288,0.828221,0.828221,0.829755,0.831288,0.829755,0.757669,0.779051,0.833856,0.729204,0.722028,0.825153,0.819018,0.841941,0.745363,0.855462,0.757576,0.856643,0.877301,0.832822,0.833619,0.855462,0.320000,0.854701,0.851282,0.774540,0.773006,0.822086,0.829755,0.830128,0.856474,0.798469,0.850539,0.846154,0.826687,0.826687,0.812627,0.823627,0.845884,0.828221,0.825153,0.826687,0.815951,0.862715,0.785276,0.846390,0.823620,0.853354,0.851794,0.861154,0.861154,0.837423,0.853354,0.853354,0.856474,0.850234,0.829755,0.763889,0.877301,0.832822,0.382075,0.632075,0.854914,0.834356,0.844720,0.836449,0.802920,0.823620,0.788344,0.761218,0.803571,0.825153,0.829755,0.853480,0.856474,0.858034,0.823620,0.827869,0.834356,0.883436,0.829308,0.840376,0.831325,0.759292,0.858034,0.836800,0.859843,0.842593,0.853543,0.444785,0.826687,0.837500,0.835890,0.838957,0.822086,0.789877,0.829755,0.834356,0.835890,0.829755,0.829755,0.837423,0.837423,0.758400,0.856474,0.825153,0.458589,0.602761,0.544479,0.850847,0.570552,0.837423,0.246933,0.869291,0.832822,0.751667,0.837423,0.826687,0.762270,0.842767,0.759016,0.758564,0.697853,0.831288,0.762295,0.763345,0.848160,0.760766,0.789877,0.763285,0.784281,0.825153,0.852761,0.331761,0.000000,0.773006,0.766400,0.766513,0.769088,0.783742,0.806748,0.838957,0.823620,0.758454,0.826687,0.867742,0.846626,0.714777,0.804702,0.814580,0.849693
AAO32086__AY186198.1,0.809668,0.808157,0.635952,0.802288,0.770570,0.769697,0.814199,0.817221,0.814199,0.808157,0.817221,0.811178,0.758308,0.754501,0.805643,0.564602,0.555944,0.824773,0.811178,0.820031,0.760540,0.847059,0.578947,0.833916,0.858006,0.820242,0.813036,0.845378,0.769231,0.854701,0.846154,0.529052,0.599698,0.827795,0.811178,0.818910,0.858034,0.772959,0.824345,0.835385,0.833837,0.821752,0.780041,0.815308,0.833625,0.820242,0.814199,0.814199,0.820242,0.856474,0.770393,0.824885,0.809668,0.853354,0.856474,0.850234,0.859594,0.827011,0.845554,0.851794,0.858034,0.853354,0.812689,0.416667,0.873089,0.820242,0.772013,0.888365,0.850234,0.808157,0.815217,0.816199,0.770073,0.811178,0.759819,0.487179,0.732143,0.823263,0.815710,0.851648,0.865835,0.851794,0.803625,0.800000,0.815710,0.882175,0.809984,0.816901,0.824096,0.695575,0.859594,0.808000,0.806299,0.825617,0.833071,0.770393,0.809668,0.809375,0.811178,0.823263,0.809668,0.773414,0.809668,0.821752,0.817221,0.811178,0.821752,0.817221,0.818731,0.734400,0.854914,0.812689,0.773414,0.830816,0.793051,0.850847,0.767372,0.821752,0.766768,0.861417,0.812689,0.528333,0.818731,0.818731,0.752266,0.830189,0.531148,0.575856,0.783988,0.820242,0.534426,0.670819,0.814199,0.580542,0.767372,0.487923,0.759197,0.827795,0.815710,0.762579,0.773006,0.000000,0.492800,0.764977,0.763501,0.787009,0.779456,0.821483,0.814199,0.481481,0.802115,0.853226,0.808157,0.711340,0.781193,0.809826,0.812689
AAN03856__AF513852.1,0.824000,0.800000,0.612800,0.789216,0.785600,0.758400,0.816000,0.820800,0.798400,0.809600,0.811200,0.811200,0.732800,0.774141,0.801600,0.546903,0.533217,0.811200,0.809600,0.820800,0.763912,0.838655,0.592000,0.844406,0.860800,0.827200,0.811321,0.840336,0.752000,0.847863,0.846154,0.449600,0.516800,0.812800,0.827200,0.823718,0.851200,0.778061,0.830400,0.832000,0.804800,0.817600,0.792261,0.815308,0.842382,0.804800,0.795200,0.808000,0.819200,0.844800,0.750400,0.816000,0.820800,0.827200,0.840000,0.840000,0.849600,0.806400,0.835200,0.841600,0.841600,0.840000,0.795200,0.478400,0.880000,0.804800,0.771200,0.884800,0.832000,0.798400,0.817600,0.809600,0.781022,0.800000,0.742400,0.139423,0.734694,0.820800,0.804800,0.827839,0.844800,0.828800,0.811200,0.798361,0.800000,0.865600,0.806763,0.812800,0.816867,0.700885,0.843200,0.816000,0.800000,0.812800,0.835200,0.766400,0.814400,0.820800,0.812800,0.816000,0.804800,0.763200,0.798400,0.808000,0.812800,0.806400,0.804800,0.808000,0.814400,0.747200,0.838400,0.804800,0.779200,0.820800,0.792000,0.838983,0.764800,0.804800,0.761600,0.856000,0.801600,0.478333,0.812800,0.811200,0.726400,0.832000,0.450820,0.500816,0.769600,0.820800,0.459016,0.681495,0.792000,0.590400,0.752000,0.152979,0.752508,0.811200,0.793600,0.766400,0.766400,0.492800,0.000000,0.761600,0.754190,0.792000,0.750400,0.828800,0.804800,0.161031,0.804800,0.845161,0.793600,0.716495,0.777577,0.817600,0.795200
AAL09673__AF406967.1,0.834101,0.827957,0.763441,0.818627,0.772152,0.760369,0.817204,0.811060,0.809524,0.814132,0.807988,0.818740,0.791091,0.792144,0.835423,0.729204,0.743007,0.815668,0.806452,0.834116,0.774030,0.857143,0.779904,0.849650,0.870968,0.815668,0.816467,0.867227,0.767692,0.861538,0.878632,0.771121,0.755760,0.818740,0.794163,0.794872,0.858034,0.785714,0.844376,0.832308,0.817204,0.815668,0.786151,0.797005,0.849387,0.824885,0.837174,0.821813,0.812596,0.854914,0.717358,0.818740,0.824885,0.854914,0.858034,0.859594,0.859594,0.838710,0.861154,0.864275,0.853354,0.856474,0.826421,0.771605,0.860215,0.832565,0.765723,0.911950,0.856474,0.807988,0.844720,0.845794,0.791971,0.821813,0.734255,0.758013,0.780612,0.827957,0.812596,0.858974,0.861154,0.856474,0.812596,0.819672,0.817204,0.872504,0.845411,0.830986,0.862651,0.794690,0.865835,0.827200,0.833071,0.837963,0.834646,0.757296,0.812596,0.831250,0.832565,0.823349,0.818740,0.741935,0.814132,0.837174,0.837174,0.824885,0.824885,0.834101,0.826421,0.745600,0.861154,0.812596,0.766513,0.820276,0.797235,0.864407,0.764977,0.829493,0.763441,0.862992,0.834101,0.763333,0.812596,0.798771,0.714286,0.834906,0.763934,0.753670,0.752688,0.820276,0.765574,0.775801,0.826421,0.775120,0.754224,0.755233,0.787625,0.821813,0.831029,0.759434,0.766513,0.764977,0.761600,0.000000,0.763501,0.745008,0.741935,0.832565,0.815668,0.756844,0.798771,0.869355,0.820276,0.764605,0.802893,0.808241,0.823349
AAL09671__AF406966.1,0.800745,0.826816,0.761639,0.800745,0.811918,0.783985,0.813780,0.817505,0.819367,0.811918,0.815642,0.819367,0.689013,0.677840,0.826816,0.737430,0.741155,0.806331,0.810056,0.811918,0.685289,0.849162,0.782123,0.845438,0.867784,0.798883,0.804469,0.858473,0.767225,0.852886,0.851024,0.778399,0.754190,0.811918,0.823091,0.815642,0.843575,0.808673,0.798883,0.804469,0.806331,0.815642,0.826884,0.828678,0.856611,0.808194,0.817505,0.817505,0.810056,0.847300,0.821229,0.824953,0.810056,0.858473,0.860335,0.854749,0.841713,0.834264,0.845438,0.845438,0.858473,0.839851,0.830540,0.761639,0.867784,0.800745,0.769088,0.890130,0.836127,0.810056,0.834264,0.836127,0.846715,0.810056,0.813780,0.757914,0.798469,0.802607,0.813780,0.854749,0.843575,0.845438,0.800745,0.832402,0.815642,0.890130,0.824953,0.824953,0.853012,0.808194,0.839851,0.804469,0.821229,0.808194,0.802607,0.787709,0.813780,0.815642,0.806331,0.797020,0.797020,0.802607,0.787709,0.813780,0.813780,0.811918,0.798883,0.826816,0.821229,0.774674,0.849162,0.810056,0.791434,0.847300,0.819367,0.847300,0.797020,0.802607,0.787709,0.824953,0.797020,0.750466,0.802607,0.808194,0.776536,0.802607,0.770950,0.770950,0.780261,0.815642,0.772812,0.798883,0.824953,0.787709,0.791434,0.750466,0.668529,0.811918,0.824953,0.769088,0.769088,0.763501,0.754190,0.763501,0.000000,0.752328,0.815642,0.817505,0.817505,0.744879,0.802607,0.847300,0.834264,0.765363,0.756052,0.802607,0.836127
AAL55416__AY064475.1,0.836066,0.836066,0.782414,0.805556,0.799051,0.798485,0.798808,0.812221,0.813711,0.813711,0.801788,0.809240,0.808157,0.801964,0.843260,0.755752,0.776224,0.809240,0.798808,0.823161,0.789207,0.838655,0.797448,0.833916,0.861401,0.810730,0.811321,0.842017,0.795385,0.846154,0.861538,0.787462,0.794294,0.815201,0.800298,0.815705,0.848674,0.762755,0.807396,0.826154,0.810730,0.801788,0.790224,0.797005,0.838879,0.813711,0.815201,0.801788,0.786885,0.843994,0.600596,0.803379,0.824143,0.850234,0.845554,0.858034,0.843994,0.833080,0.842434,0.837754,0.848674,0.845554,0.831595,0.776235,0.865443,0.794603,0.800314,0.927673,0.839314,0.798808,0.840062,0.845794,0.777372,0.804769,0.612519,0.799679,0.780612,0.798808,0.798808,0.835165,0.847114,0.842434,0.809240,0.824590,0.792846,0.874814,0.822866,0.843505,0.838554,0.782301,0.850234,0.836800,0.837795,0.805556,0.817323,0.809955,0.803279,0.817187,0.818591,0.805097,0.794337,0.785928,0.800298,0.812594,0.815201,0.797317,0.812221,0.833083,0.810730,0.787200,0.851794,0.800298,0.804217,0.861237,0.828054,0.847458,0.786885,0.799100,0.788110,0.856693,0.809595,0.750000,0.798808,0.803279,0.745156,0.814465,0.777049,0.773246,0.789866,0.801788,0.772131,0.786477,0.839879,0.795853,0.603577,0.784219,0.804348,0.821162,0.850299,0.792453,0.783742,0.787009,0.792000,0.745008,0.752328,0.000000,0.609538,0.826021,0.801788,0.790660,0.800298,0.856452,0.849478,0.781787,0.773960,0.812995,0.837556
